id,text,intent_type,urgency,help_type,user_role,expected_match
need_562,10个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_563,新生儿的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_564,新生儿的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,低,建议,家长,喂养护理
need_565,3岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,中,建议,家长,发育行为
need_566,3岁的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_567,3岁的孩子发烧到38.5度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_568,1岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
need_569,3岁的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_570,4个月的孩子摔下床后该观察哪些危险信号,育儿咨询,高,急救,家长,安全防护
need_571,2个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,急救,家长,安全防护
need_572,6个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_573,新生儿的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_574,3岁的孩子摔下床后该观察哪些危险信号,育儿咨询,高,警告,家长,安全防护
need_575,新生儿的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,建议,家长,安全防护
need_576,5岁的孩子摔下床后该观察哪些危险信号,育儿咨询,高,警告,家长,安全防护
need_577,2岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_578,新生儿的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
need_579,4个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_580,1岁的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_581,2个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_582,1岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,中,建议,家长,发育行为
need_583,2岁的孩子发烧到38.5度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_584,1岁的孩子发烧到39.2度需不需要吃退烧药,育儿咨询,中,建议,家长,疾病护理
need_585,6个月的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_586,8个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_587,3岁的孩子摔下床后该观察哪些危险信号,育儿咨询,高,建议,家长,安全防护
need_588,2个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_589,2个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_590,8个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_591,1岁的孩子发烧到38.5度需不需要吃退烧药,育儿咨询,中,建议,家长,疾病护理
need_592,1岁的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_593,10个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_594,新生儿的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_595,2个月的孩子摔下床后该观察哪些危险信号,育儿咨询,高,警告,家长,安全防护
need_596,4个月的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,警告,家长,安全防护
need_597,10个月的孩子摔下床后该观察哪些危险信号,育儿咨询,高,警告,家长,安全防护
need_598,2岁的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_599,2岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
need_600,新生儿的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_601,1岁的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_602,8个月的孩子发烧到39.2度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_603,5岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,中,建议,家长,发育行为
need_604,新生儿的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,低,建议,家长,喂养护理
need_605,新生儿的孩子发烧到39.2度需不需要吃退烧药,育儿咨询,中,建议,家长,疾病护理
need_606,2岁的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,建议,家长,安全防护
need_607,3岁的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,建议,家长,安全防护
need_608,3岁的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_609,5岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_610,3岁的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,急救,家长,安全防护
need_611,1岁的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_612,5岁的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,建议,家长,安全防护
need_613,3岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_614,6个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_615,10个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_616,2个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_617,2岁的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,建议,家长,安全防护
need_618,1岁的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,中,建议,家长,疾病护理
need_619,6个月的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,建议,家长,安全防护
need_620,8个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
need_621,3岁的孩子摔下床后该观察哪些危险信号,育儿咨询,高,警告,家长,安全防护
need_622,6个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_623,6个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_624,6个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,警告,家长,安全防护
need_625,3岁的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_626,6个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_627,3岁的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_628,1岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_629,2个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,建议,家长,安全防护
need_630,1岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,中,建议,家长,发育行为
need_631,10个月的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,警告,家长,安全防护
need_632,1岁的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_633,2岁的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_634,3岁的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,中,建议,家长,疾病护理
need_635,2岁的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_636,2岁的孩子发烧到39.2度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_637,2个月的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,建议,家长,安全防护
need_638,4个月的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,建议,家长,安全防护
need_639,8个月的孩子摔下床后该观察哪些危险信号,育儿咨询,高,建议,家长,安全防护
need_640,1岁的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_641,5岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_642,2岁的孩子拉肚子很稀要怎么预防脱水,育儿咨询,高,建议,家长,疾病护理
need_643,新生儿的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,建议,家长,安全防护
need_644,1岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_645,6个月的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,警告,家长,安全防护
need_646,6个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,低,建议,家长,喂养护理
need_647,4个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_648,1岁的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,急救,家长,安全防护
need_649,3岁的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,急救,家长,安全防护
need_650,1岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_651,2个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,低,建议,家长,喂养护理
need_652,2岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_653,5岁的孩子摔下床后该观察哪些危险信号,育儿咨询,高,急救,家长,安全防护
need_654,10个月的孩子发烧到38.5度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_655,1岁的孩子拉肚子很稀要怎么预防脱水,育儿咨询,高,建议,家长,疾病护理
need_656,10个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_657,1岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_658,3岁的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_659,3岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
need_660,10个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,低,建议,家长,喂养护理
need_661,2个月的孩子摔下床后该观察哪些危险信号,育儿咨询,高,建议,家长,安全防护
need_662,8个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_663,8个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,高,建议,家长,疾病护理
need_664,3岁的孩子摔下床后该观察哪些危险信号,育儿咨询,高,建议,家长,安全防护
need_665,2岁的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_666,6个月的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,建议,家长,安全防护
need_667,3岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_668,新生儿的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_669,10个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,高,建议,家长,疾病护理
need_670,1岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,中,建议,家长,发育行为
need_671,1岁的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_672,1岁的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_673,新生儿的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,急救,家长,安全防护
need_674,4个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_675,5岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
need_676,5岁的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_677,8个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_678,2个月的孩子摔下床后该观察哪些危险信号,育儿咨询,高,建议,家长,安全防护
need_679,新生儿的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,建议,家长,安全防护
need_680,新生儿的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_681,5岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,中,建议,家长,发育行为
need_682,3岁的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,建议,家长,安全防护
need_683,1岁的孩子拉肚子很稀要怎么预防脱水,育儿咨询,高,建议,家长,疾病护理
need_684,新生儿的孩子摔下床后该观察哪些危险信号,育儿咨询,高,建议,家长,安全防护
need_685,1岁的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,建议,家长,安全防护
need_686,4个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,低,建议,家长,喂养护理
need_687,1岁的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_688,新生儿的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
need_689,新生儿的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_690,新生儿的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,低,建议,家长,喂养护理
need_691,新生儿的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,急救,家长,安全防护
need_692,8个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_693,1岁的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_694,3岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_695,1岁的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,建议,家长,安全防护
need_696,10个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,急救,家长,安全防护
need_697,1岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,中,建议,家长,发育行为
need_698,2个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_699,2岁的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_700,5岁的孩子发烧到39.2度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_701,4个月的孩子摔下床后该观察哪些危险信号,育儿咨询,高,警告,家长,安全防护
need_702,3岁的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_703,1岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,中,建议,家长,发育行为
need_704,1岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_705,新生儿的孩子拉肚子很稀要怎么预防脱水,育儿咨询,高,建议,家长,疾病护理
need_706,2个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_707,3岁的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,急救,家长,安全防护
need_708,10个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_709,1岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_710,3岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,中,建议,家长,发育行为
need_711,10个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_712,3岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
need_713,10个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,高,建议,家长,疾病护理
need_714,4个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,急救,家长,安全防护
need_715,8个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_716,5岁的孩子发烧到39.2度需不需要吃退烧药,育儿咨询,中,建议,家长,疾病护理
need_717,4个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,建议,家长,安全防护
need_718,1岁的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_719,3岁的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,建议,家长,安全防护
need_720,3岁的孩子发烧到38.5度需不需要吃退烧药,育儿咨询,中,建议,家长,疾病护理
need_721,2个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,低,建议,家长,喂养护理
need_722,6个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
need_723,新生儿的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_724,5岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
need_725,3岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_726,2个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,低,建议,家长,喂养护理
need_727,5岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,中,建议,家长,发育行为
need_728,新生儿的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,警告,家长,安全防护
need_729,3岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_730,4个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,急救,家长,安全防护
need_731,4个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_732,4个月的孩子摔下床后该观察哪些危险信号,育儿咨询,高,警告,家长,安全防护
need_733,2个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_734,1岁的孩子发烧到39.2度需不需要吃退烧药,育儿咨询,中,建议,家长,疾病护理
need_735,2岁的孩子发烧到38.5度需不需要吃退烧药,育儿咨询,中,建议,家长,疾病护理
need_736,3岁的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,警告,家长,安全防护
need_737,2个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,警告,家长,安全防护
need_738,3岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_739,2岁的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,急救,家长,安全防护
need_740,3岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_741,1岁的孩子发烧到39.2度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_742,10个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,高,建议,家长,疾病护理
need_743,2个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_744,2个月的孩子摔下床后该观察哪些危险信号,育儿咨询,高,急救,家长,安全防护
need_745,6个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_746,2个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_747,6个月的孩子发烧到39.2度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_748,8个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,急救,家长,安全防护
need_749,新生儿的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,警告,家长,安全防护
need_750,2个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,低,建议,家长,喂养护理
need_751,6个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,低,建议,家长,喂养护理
need_752,3岁的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_753,4个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,警告,家长,安全防护
need_754,1岁的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_755,4个月的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,建议,家长,安全防护
need_756,1岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
need_757,5岁的孩子发烧到39.2度需不需要吃退烧药,育儿咨询,中,建议,家长,疾病护理
need_758,8个月的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_759,1岁的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,急救,家长,安全防护
need_760,2岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_761,8个月的孩子发烧到38.5度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_762,1岁的孩子发烧到38.5度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_763,3岁的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_764,4个月的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,急救,家长,安全防护
need_765,4个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_766,1岁的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_767,5岁的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,急救,家长,安全防护
need_768,2岁的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,建议,家长,安全防护
need_769,10个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
need_770,4个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_771,4个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_772,2个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_773,10个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_774,6个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,高,建议,家长,疾病护理
need_775,4个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_776,1岁的孩子摔下床后该观察哪些危险信号,育儿咨询,高,警告,家长,安全防护
need_777,10个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_778,2个月的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,急救,家长,安全防护
need_779,8个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_780,新生儿的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,警告,家长,安全防护
need_781,4个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,低,建议,家长,喂养护理
need_782,1岁的孩子拉肚子很稀要怎么预防脱水,育儿咨询,高,建议,家长,疾病护理
need_783,2岁的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_784,2个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_785,1岁的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_786,10个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_787,10个月的孩子摔下床后该观察哪些危险信号,育儿咨询,高,急救,家长,安全防护
need_788,3岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,中,建议,家长,发育行为
need_789,新生儿的孩子摔下床后该观察哪些危险信号,育儿咨询,高,警告,家长,安全防护
need_790,2岁的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,建议,家长,安全防护
need_791,10个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_792,1岁的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_793,3岁的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_794,4个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_795,2岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_796,1岁的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_797,8个月的孩子发烧到39.2度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_798,6个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_799,3岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,中,建议,家长,发育行为
need_800,1岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,中,建议,家长,发育行为
need_801,4个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_802,6个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_803,8个月的孩子摔下床后该观察哪些危险信号,育儿咨询,高,急救,家长,安全防护
need_804,2岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,中,建议,家长,发育行为
need_805,1岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,中,建议,家长,发育行为
need_806,1岁的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_807,1岁的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_808,2岁的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,建议,家长,安全防护
need_809,5岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
need_810,1岁的孩子摔下床后该观察哪些危险信号,育儿咨询,高,建议,家长,安全防护
need_811,2岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_812,1岁的孩子发烧到38.5度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_813,6个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_814,2岁的孩子摔下床后该观察哪些危险信号,育儿咨询,高,建议,家长,安全防护
need_815,3岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_816,2个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_817,新生儿的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_818,6个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_819,2岁的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_820,2岁的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_821,6个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_822,新生儿的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,急救,家长,安全防护
need_823,1岁的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,急救,家长,安全防护
need_824,3岁的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,急救,家长,安全防护
need_825,4个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,建议,家长,安全防护
need_826,2个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,警告,家长,安全防护
need_827,4个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,警告,家长,安全防护
need_828,1岁的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,建议,家长,安全防护
need_829,6个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_830,10个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,急救,家长,安全防护
need_831,4个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,低,建议,家长,喂养护理
need_832,2个月的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_833,8个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,低,建议,家长,喂养护理
need_834,3岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_835,6个月的孩子发烧到39.2度需不需要吃退烧药,育儿咨询,中,建议,家长,疾病护理
need_836,4个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
need_837,2个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_838,10个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
