id,text,intent_type,urgency,help_type,user_role,expected_match
need_e546,起夜多导致睡不好，应该看哪个科,健康咨询,低,方法建议,老人,消化
need_e547,记性变差老忘事，是不是需要做认知筛查（川渝口吻）,健康咨询,中,就医判断,老人,认知/记忆
need_e548,记性变差老忘事，是不是需要做认知筛查（川渝口吻）,健康咨询,高,营养建议,老人,认知/记忆
need_e549,血糖波动大，饮食已经很注意了怎么稳定,健康咨询,中,饮食指导,老人,糖尿病
need_e550,记性变差老忘事，是不是需要做认知筛查（川渝口吻）,健康咨询,中,就医建议,老人,认知/记忆
need_e551,眼睛看东西雾蒙蒙的，要不要看眼科（川渝口吻）,健康咨询,中,护理建议,老人,感官
need_e552,起夜多导致睡不好，应该看哪个科（川渝口吻）,健康咨询,中,营养建议,老人,消化
need_e553,晚上失眠，白天没精神，有哪些非药物办法（川渝口吻）,健康咨询,高,康复指导,老人,睡眠
need_e554,晚上失眠，白天没精神，有哪些非药物办法,健康咨询,低,用药安全,老人,睡眠
need_e555,血压老是140/90，头晕要不要调整药（川渝口吻）,用药咨询,中,营养建议,老人,心血管/高血压
need_e556,晚上失眠，白天没精神，有哪些非药物办法（川渝口吻）,健康咨询,中,营养建议,老人,睡眠
need_e557,膝盖痛上下楼困难，有哪些不伤膝的锻炼,健康咨询,中,安全建议,老人,骨关节
need_e558,血压老是140/90，头晕要不要调整药（川渝口吻）,用药咨询,高,方法建议,老人,心血管/高血压
need_e559,走路腿没劲走一会就要歇，可能是什么原因,健康咨询,高,方法建议,老人,消化
need_e560,血糖波动大，饮食已经很注意了怎么稳定,健康咨询,高,用药建议,老人,糖尿病
need_e561,血压老是150/95，头晕要不要调整药,用药咨询,高,饮食指导,老人,心血管/高血压
need_e562,走路腿没劲走一会就要歇，可能是什么原因,健康咨询,中,护理建议,老人,糖尿病
need_e563,起夜多导致睡不好，应该看哪个科（川渝口吻）,健康咨询,高,饮食指导,老人,心理健康
need_e564,起夜多导致睡不好，应该看哪个科（川渝口吻）,健康咨询,低,评估建议,老人,感官
need_e565,晚上失眠，白天没精神，有哪些非药物办法,健康咨询,高,非药物方法,老人,睡眠
need_e566,吃多种药怕相互影响，怎么做用药复核（川渝口吻）,用药咨询,中,用药安全,老人,用药安全
need_e567,眼睛看东西雾蒙蒙的，要不要看眼科,健康咨询,高,评估建议,老人,感官
need_e568,血糖波动大，饮食已经很注意了怎么稳定,健康咨询,中,用药建议,老人,糖尿病
need_e569,起夜多导致睡不好，应该看哪个科（川渝口吻）,健康咨询,高,症状分析,老人,糖尿病
need_e570,血糖波动大，饮食已经很注意了怎么稳定（川渝口吻）,健康咨询,中,康复建议,老人,糖尿病
need_e571,眼睛看东西雾蒙蒙的，要不要看眼科（川渝口吻）,健康咨询,中,营养建议,老人,感官
need_e572,血压老是160/100，头晕要不要调整药,用药咨询,高,评估建议,老人,心血管/高血压
need_e573,血糖波动大，饮食已经很注意了怎么稳定（川渝口吻）,健康咨询,中,护理建议,老人,糖尿病
need_e574,眼睛看东西雾蒙蒙的，要不要看眼科,健康咨询,低,康复指导,老人,感官
need_e575,晚上失眠，白天没精神，有哪些非药物办法（川渝口吻）,健康咨询,低,症状分析,老人,睡眠
need_e576,眼睛看东西雾蒙蒙的，要不要看眼科,健康咨询,高,用药建议,老人,感官
need_e577,血糖波动大，饮食已经很注意了怎么稳定,健康咨询,高,非药物方法,老人,糖尿病
need_e578,膝盖痛上下楼困难，有哪些不伤膝的锻炼,健康咨询,高,饮食指导,老人,骨关节
need_e579,血糖波动大，饮食已经很注意了怎么稳定（川渝口吻）,健康咨询,高,紧急判断,老人,糖尿病
need_e580,起夜多导致睡不好，应该看哪个科（川渝口吻）,健康咨询,中,护理建议,老人,其他常见症状
need_e581,起夜多导致睡不好，应该看哪个科,健康咨询,高,康复指导,老人,糖尿病
need_e582,血糖波动大，饮食已经很注意了怎么稳定（川渝口吻）,健康咨询,中,安全建议,老人,糖尿病
need_e583,血压老是160/100，头晕要不要调整药（川渝口吻）,用药咨询,中,非药物方法,老人,心血管/高血压
need_e584,膝盖痛上下楼困难，有哪些不伤膝的锻炼（川渝口吻）,健康咨询,中,安全建议,老人,骨关节
need_e585,血压老是150/95，头晕要不要调整药（川渝口吻）,用药咨询,中,饮食指导,老人,心血管/高血压
need_e586,起夜多导致睡不好，应该看哪个科（川渝口吻）,健康咨询,中,紧急判断,老人,糖尿病
need_e587,便秘好几天了，吃啥更安全有效（川渝口吻）,健康咨询,高,用药建议,老人,消化
need_e588,膝盖痛上下楼困难，有哪些不伤膝的锻炼,健康咨询,高,紧急判断,老人,骨关节
need_e589,眼睛看东西雾蒙蒙的，要不要看眼科（川渝口吻）,健康咨询,高,安全建议,老人,感官
need_e590,吃多种药怕相互影响，怎么做用药复核,用药咨询,高,就医建议,老人,用药安全
need_e591,血压老是140/90，头晕要不要调整药,用药咨询,高,症状分析,老人,心血管/高血压
need_e592,膝盖痛上下楼困难，有哪些不伤膝的锻炼,健康咨询,高,用药安全,老人,骨关节
need_e593,便秘好几天了，吃啥更安全有效,健康咨询,中,康复指导,老人,消化
need_e594,眼睛看东西雾蒙蒙的，要不要看眼科（川渝口吻）,健康咨询,高,用药建议,老人,感官
need_e595,吃多种药怕相互影响，怎么做用药复核,用药咨询,高,营养建议,老人,用药安全
need_e596,血糖波动大，饮食已经很注意了怎么稳定（川渝口吻）,健康咨询,高,营养建议,老人,糖尿病
need_e597,眼睛看东西雾蒙蒙的，要不要看眼科（川渝口吻）,健康咨询,中,紧急判断,老人,感官
need_e598,记性变差老忘事，是不是需要做认知筛查（川渝口吻）,健康咨询,低,方法建议,老人,认知/记忆
need_e599,晚上失眠，白天没精神，有哪些非药物办法（川渝口吻）,健康咨询,中,非药物方法,老人,睡眠
need_e600,膝盖痛上下楼困难，有哪些不伤膝的锻炼（川渝口吻）,健康咨询,中,就医判断,老人,骨关节
need_e601,记性变差老忘事，是不是需要做认知筛查（川渝口吻）,健康咨询,中,症状分析,老人,认知/记忆
need_e602,晚上失眠，白天没精神，有哪些非药物办法（川渝口吻）,健康咨询,高,安全建议,老人,睡眠
need_e603,血糖波动大，饮食已经很注意了怎么稳定（川渝口吻）,健康咨询,中,紧急判断,老人,糖尿病
need_e604,记性变差老忘事，是不是需要做认知筛查,健康咨询,低,症状分析,老人,认知/记忆
need_e605,膝盖痛上下楼困难，有哪些不伤膝的锻炼（川渝口吻）,健康咨询,高,方法建议,老人,骨关节
need_e606,便秘好几天了，吃啥更安全有效,健康咨询,中,情感疏导,老人,消化
need_e607,血压老是150/95，头晕要不要调整药,用药咨询,中,就医建议,老人,心血管/高血压
need_e608,血压老是160/100，头晕要不要调整药（川渝口吻）,用药咨询,高,康复建议,老人,心血管/高血压
need_e609,晚上失眠，白天没精神，有哪些非药物办法（川渝口吻）,健康咨询,中,饮食指导,老人,睡眠
need_e610,眼睛看东西雾蒙蒙的，要不要看眼科（川渝口吻）,健康咨询,高,方法建议,老人,感官
need_e611,膝盖痛上下楼困难，有哪些不伤膝的锻炼（川渝口吻）,健康咨询,低,用药安全,老人,骨关节
need_e612,吃多种药怕相互影响，怎么做用药复核（川渝口吻）,用药咨询,中,症状分析,老人,用药安全
need_e613,吃多种药怕相互影响，怎么做用药复核,用药咨询,高,康复指导,老人,用药安全
need_e614,血糖波动大，饮食已经很注意了怎么稳定（川渝口吻）,健康咨询,中,康复建议,老人,糖尿病
need_e615,血糖波动大，饮食已经很注意了怎么稳定（川渝口吻）,健康咨询,中,康复建议,老人,糖尿病
need_e616,便秘好几天了，吃啥更安全有效（川渝口吻）,健康咨询,低,营养建议,老人,消化
need_e617,眼睛看东西雾蒙蒙的，要不要看眼科,健康咨询,高,就医建议,老人,感官
need_e618,起夜多导致睡不好，应该看哪个科（川渝口吻）,健康咨询,高,护理建议,老人,心理健康
need_e619,吃多种药怕相互影响，怎么做用药复核（川渝口吻）,用药咨询,高,紧急判断,老人,用药安全
need_e620,膝盖痛上下楼困难，有哪些不伤膝的锻炼（川渝口吻）,健康咨询,中,康复指导,老人,骨关节
need_e621,血压老是140/90，头晕要不要调整药,用药咨询,高,就医建议,老人,心血管/高血压
need_e622,吃多种药怕相互影响，怎么做用药复核,用药咨询,中,非药物方法,老人,用药安全
need_e623,吃多种药怕相互影响，怎么做用药复核（川渝口吻）,用药咨询,中,情感疏导,老人,用药安全
need_e624,吃多种药怕相互影响，怎么做用药复核（川渝口吻）,用药咨询,中,方法建议,老人,用药安全
need_e625,眼睛看东西雾蒙蒙的，要不要看眼科,健康咨询,低,就医建议,老人,感官
need_e626,晚上失眠，白天没精神，有哪些非药物办法,健康咨询,高,方法建议,老人,睡眠
need_e627,起夜多导致睡不好，应该看哪个科,健康咨询,中,用药安全,老人,其他常见症状
need_e628,晚上失眠，白天没精神，有哪些非药物办法,健康咨询,低,就医判断,老人,睡眠
need_e629,血糖波动大，饮食已经很注意了怎么稳定（川渝口吻）,健康咨询,高,非药物方法,老人,糖尿病
need_e630,起夜多导致睡不好，应该看哪个科,健康咨询,中,营养建议,老人,睡眠
need_e631,走路腿没劲走一会就要歇，可能是什么原因（川渝口吻）,健康咨询,中,非药物方法,老人,用药安全
need_e632,吃多种药怕相互影响，怎么做用药复核（川渝口吻）,用药咨询,中,护理建议,老人,用药安全
need_e633,膝盖痛上下楼困难，有哪些不伤膝的锻炼,健康咨询,中,用药建议,老人,骨关节
need_e634,膝盖痛上下楼困难，有哪些不伤膝的锻炼（川渝口吻）,健康咨询,低,情感疏导,老人,骨关节
need_e635,起夜多导致睡不好，应该看哪个科,健康咨询,高,护理建议,老人,消化
need_e636,便秘好几天了，吃啥更安全有效（川渝口吻）,健康咨询,高,康复指导,老人,消化
need_e637,走路腿没劲走一会就要歇，可能是什么原因（川渝口吻）,健康咨询,高,康复指导,老人,骨关节
need_e638,吃多种药怕相互影响，怎么做用药复核（川渝口吻）,用药咨询,高,用药安全,老人,用药安全
need_e639,膝盖痛上下楼困难，有哪些不伤膝的锻炼（川渝口吻）,健康咨询,中,就医建议,老人,骨关节
need_e640,吃多种药怕相互影响，怎么做用药复核（川渝口吻）,用药咨询,中,就医建议,老人,用药安全
need_e641,走路腿没劲走一会就要歇，可能是什么原因,健康咨询,中,情感疏导,老人,认知/记忆
need_e642,起夜多导致睡不好，应该看哪个科,健康咨询,中,康复建议,老人,心血管/高血压
need_e643,起夜多导致睡不好，应该看哪个科,健康咨询,高,用药建议,老人,糖尿病
need_e644,血糖波动大，饮食已经很注意了怎么稳定,健康咨询,中,用药建议,老人,糖尿病
need_e645,记性变差老忘事，是不是需要做认知筛查（川渝口吻）,健康咨询,中,情感疏导,老人,认知/记忆
need_e646,晚上失眠，白天没精神，有哪些非药物办法,健康咨询,中,就医建议,老人,睡眠
need_e647,走路腿没劲走一会就要歇，可能是什么原因（川渝口吻）,健康咨询,高,紧急判断,老人,用药安全
need_e648,吃多种药怕相互影响，怎么做用药复核,用药咨询,高,康复建议,老人,用药安全
need_e649,吃多种药怕相互影响，怎么做用药复核,用药咨询,高,情感疏导,老人,用药安全
need_e650,眼睛看东西雾蒙蒙的，要不要看眼科（川渝口吻）,健康咨询,高,安全建议,老人,感官
need_e651,走路腿没劲走一会就要歇，可能是什么原因,健康咨询,中,安全建议,老人,心血管/高血压
need_e652,眼睛看东西雾蒙蒙的，要不要看眼科（川渝口吻）,健康咨询,低,非药物方法,老人,感官
need_e653,便秘好几天了，吃啥更安全有效（川渝口吻）,健康咨询,低,护理建议,老人,消化
need_e654,起夜多导致睡不好，应该看哪个科,健康咨询,高,非药物方法,老人,心血管/高血压
need_e655,血压老是160/100，头晕要不要调整药（川渝口吻）,用药咨询,高,营养建议,老人,心血管/高血压
need_e656,眼睛看东西雾蒙蒙的，要不要看眼科,健康咨询,中,评估建议,老人,感官
need_e657,血糖波动大，饮食已经很注意了怎么稳定,健康咨询,中,评估建议,老人,糖尿病
need_e658,走路腿没劲走一会就要歇，可能是什么原因,健康咨询,中,用药安全,老人,睡眠
need_e659,眼睛看东西雾蒙蒙的，要不要看眼科,健康咨询,高,就医建议,老人,感官
need_e660,起夜多导致睡不好，应该看哪个科（川渝口吻）,健康咨询,中,饮食指导,老人,认知/记忆
need_e661,血压老是160/100，头晕要不要调整药（川渝口吻）,用药咨询,高,方法建议,老人,心血管/高血压
need_e662,记性变差老忘事，是不是需要做认知筛查,健康咨询,高,饮食指导,老人,认知/记忆
need_e663,记性变差老忘事，是不是需要做认知筛查,健康咨询,低,饮食指导,老人,认知/记忆
need_e664,便秘好几天了，吃啥更安全有效,健康咨询,低,症状分析,老人,消化
need_e665,记性变差老忘事，是不是需要做认知筛查（川渝口吻）,健康咨询,高,饮食指导,老人,认知/记忆
need_e666,膝盖痛上下楼困难，有哪些不伤膝的锻炼,健康咨询,高,评估建议,老人,骨关节
need_e667,吃多种药怕相互影响，怎么做用药复核（川渝口吻）,用药咨询,中,症状分析,老人,用药安全
need_e668,走路腿没劲走一会就要歇，可能是什么原因,健康咨询,低,方法建议,老人,认知/记忆
need_e669,眼睛看东西雾蒙蒙的，要不要看眼科,健康咨询,中,紧急判断,老人,感官
need_e670,吃多种药怕相互影响，怎么做用药复核（川渝口吻）,用药咨询,高,安全建议,老人,用药安全
need_e671,血压老是140/90，头晕要不要调整药（川渝口吻）,用药咨询,中,用药建议,老人,心血管/高血压
need_e672,走路腿没劲走一会就要歇，可能是什么原因,健康咨询,低,营养建议,老人,睡眠
need_e673,便秘好几天了，吃啥更安全有效（川渝口吻）,健康咨询,高,紧急判断,老人,消化
need_e674,血糖波动大，饮食已经很注意了怎么稳定,健康咨询,高,营养建议,老人,糖尿病
need_e675,晚上失眠，白天没精神，有哪些非药物办法,健康咨询,低,非药物方法,老人,睡眠
need_e676,晚上失眠，白天没精神，有哪些非药物办法,健康咨询,高,紧急判断,老人,睡眠
need_e677,吃多种药怕相互影响，怎么做用药复核（川渝口吻）,用药咨询,高,用药安全,老人,用药安全
need_e678,晚上失眠，白天没精神，有哪些非药物办法（川渝口吻）,健康咨询,中,康复指导,老人,睡眠
need_e679,便秘好几天了，吃啥更安全有效（川渝口吻）,健康咨询,高,非药物方法,老人,消化
need_e680,眼睛看东西雾蒙蒙的，要不要看眼科,健康咨询,高,护理建议,老人,感官
need_e681,晚上失眠，白天没精神，有哪些非药物办法（川渝口吻）,健康咨询,高,评估建议,老人,睡眠
need_e682,起夜多导致睡不好，应该看哪个科,健康咨询,高,方法建议,老人,骨关节
need_e683,血糖波动大，饮食已经很注意了怎么稳定（川渝口吻）,健康咨询,高,用药建议,老人,糖尿病
need_e684,起夜多导致睡不好，应该看哪个科,健康咨询,低,康复指导,老人,心理健康
need_e685,晚上失眠，白天没精神，有哪些非药物办法,健康咨询,低,就医判断,老人,睡眠
need_e686,便秘好几天了，吃啥更安全有效（川渝口吻）,健康咨询,中,用药安全,老人,消化
need_e687,吃多种药怕相互影响，怎么做用药复核,用药咨询,中,用药安全,老人,用药安全
need_e688,起夜多导致睡不好，应该看哪个科,健康咨询,高,护理建议,老人,骨关节
need_e689,晚上失眠，白天没精神，有哪些非药物办法（川渝口吻）,健康咨询,中,就医建议,老人,睡眠
need_e690,晚上失眠，白天没精神，有哪些非药物办法（川渝口吻）,健康咨询,中,安全建议,老人,睡眠
need_e691,晚上失眠，白天没精神，有哪些非药物办法（川渝口吻）,健康咨询,中,就医建议,老人,睡眠
need_e692,晚上失眠，白天没精神，有哪些非药物办法（川渝口吻）,健康咨询,高,用药建议,老人,睡眠
need_e693,眼睛看东西雾蒙蒙的，要不要看眼科（川渝口吻）,健康咨询,高,方法建议,老人,感官
need_e694,晚上失眠，白天没精神，有哪些非药物办法,健康咨询,高,症状分析,老人,睡眠
need_e695,膝盖痛上下楼困难，有哪些不伤膝的锻炼,健康咨询,低,用药建议,老人,骨关节
need_e696,记性变差老忘事，是不是需要做认知筛查,健康咨询,低,就医建议,老人,认知/记忆
need_e697,血糖波动大，饮食已经很注意了怎么稳定（川渝口吻）,健康咨询,高,就医建议,老人,糖尿病
need_e698,便秘好几天了，吃啥更安全有效（川渝口吻）,健康咨询,低,非药物方法,老人,消化
need_e699,吃多种药怕相互影响，怎么做用药复核（川渝口吻）,用药咨询,中,康复建议,老人,用药安全
need_e700,血压老是140/90，头晕要不要调整药（川渝口吻）,用药咨询,中,就医建议,老人,心血管/高血压
need_e701,记性变差老忘事，是不是需要做认知筛查（川渝口吻）,健康咨询,高,营养建议,老人,认知/记忆
need_e702,便秘好几天了，吃啥更安全有效（川渝口吻）,健康咨询,低,非药物方法,老人,消化
need_e703,晚上失眠，白天没精神，有哪些非药物办法,健康咨询,低,用药安全,老人,睡眠
need_e704,吃多种药怕相互影响，怎么做用药复核,用药咨询,中,紧急判断,老人,用药安全
need_e705,眼睛看东西雾蒙蒙的，要不要看眼科,健康咨询,高,康复建议,老人,感官
need_e706,记性变差老忘事，是不是需要做认知筛查,健康咨询,中,安全建议,老人,认知/记忆
need_e707,晚上失眠，白天没精神，有哪些非药物办法（川渝口吻）,健康咨询,高,情感疏导,老人,睡眠
need_e708,血糖波动大，饮食已经很注意了怎么稳定,健康咨询,高,就医判断,老人,糖尿病
need_e709,记性变差老忘事，是不是需要做认知筛查,健康咨询,高,评估建议,老人,认知/记忆
need_e710,晚上失眠，白天没精神，有哪些非药物办法（川渝口吻）,健康咨询,高,饮食指导,老人,睡眠
need_e711,记性变差老忘事，是不是需要做认知筛查,健康咨询,低,康复指导,老人,认知/记忆
need_e712,起夜多导致睡不好，应该看哪个科,健康咨询,低,营养建议,老人,骨关节
need_e713,便秘好几天了，吃啥更安全有效（川渝口吻）,健康咨询,中,就医建议,老人,消化
need_e714,走路腿没劲走一会就要歇，可能是什么原因,健康咨询,中,评估建议,老人,骨关节
need_e715,晚上失眠，白天没精神，有哪些非药物办法（川渝口吻）,健康咨询,低,症状分析,老人,睡眠
need_e716,走路腿没劲走一会就要歇，可能是什么原因（川渝口吻）,健康咨询,中,非药物方法,老人,睡眠
need_e717,走路腿没劲走一会就要歇，可能是什么原因（川渝口吻）,健康咨询,高,评估建议,老人,用药安全
need_e718,便秘好几天了，吃啥更安全有效（川渝口吻）,健康咨询,中,安全建议,老人,消化
need_e719,晚上失眠，白天没精神，有哪些非药物办法,健康咨询,高,护理建议,老人,睡眠
need_e720,吃多种药怕相互影响，怎么做用药复核,用药咨询,高,饮食指导,老人,用药安全
need_e721,吃多种药怕相互影响，怎么做用药复核（川渝口吻）,用药咨询,高,症状分析,老人,用药安全
need_e722,血压老是140/90，头晕要不要调整药（川渝口吻）,用药咨询,中,康复指导,老人,心血管/高血压
need_e723,血糖波动大，饮食已经很注意了怎么稳定,健康咨询,高,饮食指导,老人,糖尿病
need_e724,记性变差老忘事，是不是需要做认知筛查,健康咨询,高,方法建议,老人,认知/记忆
need_e725,血糖波动大，饮食已经很注意了怎么稳定（川渝口吻）,健康咨询,中,方法建议,老人,糖尿病
need_e726,晚上失眠，白天没精神，有哪些非药物办法,健康咨询,低,用药安全,老人,睡眠
need_e727,眼睛看东西雾蒙蒙的，要不要看眼科,健康咨询,中,用药安全,老人,感官
need_e728,走路腿没劲走一会就要歇，可能是什么原因（川渝口吻）,健康咨询,高,用药安全,老人,其他常见症状
need_e729,记性变差老忘事，是不是需要做认知筛查（川渝口吻）,健康咨询,中,情感疏导,老人,认知/记忆
need_e730,起夜多导致睡不好，应该看哪个科（川渝口吻）,健康咨询,中,安全建议,老人,消化
need_e731,走路腿没劲走一会就要歇，可能是什么原因,健康咨询,高,方法建议,老人,骨关节
need_e732,吃多种药怕相互影响，怎么做用药复核（川渝口吻）,用药咨询,中,情感疏导,老人,用药安全
need_e733,便秘好几天了，吃啥更安全有效（川渝口吻）,健康咨询,低,安全建议,老人,消化
need_e734,膝盖痛上下楼困难，有哪些不伤膝的锻炼（川渝口吻）,健康咨询,中,康复建议,老人,骨关节
need_e735,走路腿没劲走一会就要歇，可能是什么原因,健康咨询,低,护理建议,老人,骨关节
need_e736,血糖波动大，饮食已经很注意了怎么稳定（川渝口吻）,健康咨询,中,方法建议,老人,糖尿病
need_e737,起夜多导致睡不好，应该看哪个科,健康咨询,低,紧急判断,老人,心理健康
need_e738,吃多种药怕相互影响，怎么做用药复核,用药咨询,高,安全建议,老人,用药安全
need_e739,起夜多导致睡不好，应该看哪个科（川渝口吻）,健康咨询,中,情感疏导,老人,心血管/高血压
need_e740,膝盖痛上下楼困难，有哪些不伤膝的锻炼,健康咨询,高,情感疏导,老人,骨关节
need_e741,吃多种药怕相互影响，怎么做用药复核（川渝口吻）,用药咨询,高,就医判断,老人,用药安全
need_e742,起夜多导致睡不好，应该看哪个科,健康咨询,高,用药建议,老人,心理健康
need_e743,走路腿没劲走一会就要歇，可能是什么原因（川渝口吻）,健康咨询,中,评估建议,老人,用药安全
need_e744,起夜多导致睡不好，应该看哪个科（川渝口吻）,健康咨询,低,安全建议,老人,骨关节
need_e745,起夜多导致睡不好，应该看哪个科（川渝口吻）,健康咨询,高,安全建议,老人,骨关节
need_e746,血压老是160/100，头晕要不要调整药（川渝口吻）,用药咨询,中,护理建议,老人,心血管/高血压
need_e747,起夜多导致睡不好，应该看哪个科,健康咨询,高,方法建议,老人,糖尿病
need_e748,起夜多导致睡不好，应该看哪个科（川渝口吻）,健康咨询,高,饮食指导,老人,心血管/高血压
need_e749,膝盖痛上下楼困难，有哪些不伤膝的锻炼,健康咨询,高,康复指导,老人,骨关节
need_e750,血压老是140/90，头晕要不要调整药（川渝口吻）,用药咨询,高,方法建议,老人,心血管/高血压
need_e751,血压老是140/90，头晕要不要调整药,用药咨询,高,方法建议,老人,心血管/高血压
need_e752,记性变差老忘事，是不是需要做认知筛查,健康咨询,中,情感疏导,老人,认知/记忆
need_e753,起夜多导致睡不好，应该看哪个科（川渝口吻）,健康咨询,高,康复指导,老人,认知/记忆
need_e754,便秘好几天了，吃啥更安全有效,健康咨询,低,评估建议,老人,消化
need_e755,吃多种药怕相互影响，怎么做用药复核（川渝口吻）,用药咨询,中,就医建议,老人,用药安全
need_e756,走路腿没劲走一会就要歇，可能是什么原因,健康咨询,中,方法建议,老人,糖尿病
need_e757,走路腿没劲走一会就要歇，可能是什么原因,健康咨询,高,非药物方法,老人,消化
need_e758,血糖波动大，饮食已经很注意了怎么稳定（川渝口吻）,健康咨询,中,症状分析,老人,糖尿病
need_e759,起夜多导致睡不好，应该看哪个科,健康咨询,高,护理建议,老人,消化
need_e760,眼睛看东西雾蒙蒙的，要不要看眼科（川渝口吻）,健康咨询,低,就医判断,老人,感官
need_e761,便秘好几天了，吃啥更安全有效（川渝口吻）,健康咨询,低,安全建议,老人,消化
need_e762,血糖波动大，饮食已经很注意了怎么稳定,健康咨询,中,营养建议,老人,糖尿病
need_e763,记性变差老忘事，是不是需要做认知筛查,健康咨询,低,饮食指导,老人,认知/记忆
need_e764,记性变差老忘事，是不是需要做认知筛查（川渝口吻）,健康咨询,高,方法建议,老人,认知/记忆
need_e765,便秘好几天了，吃啥更安全有效,健康咨询,中,康复建议,老人,消化
need_e766,记性变差老忘事，是不是需要做认知筛查（川渝口吻）,健康咨询,中,康复建议,老人,认知/记忆
need_e767,眼睛看东西雾蒙蒙的，要不要看眼科（川渝口吻）,健康咨询,高,饮食指导,老人,感官
need_e768,血糖波动大，饮食已经很注意了怎么稳定,健康咨询,高,方法建议,老人,糖尿病
need_e769,记性变差老忘事，是不是需要做认知筛查,健康咨询,中,护理建议,老人,认知/记忆
need_e770,走路腿没劲走一会就要歇，可能是什么原因（川渝口吻）,健康咨询,中,评估建议,老人,心血管/高血压
need_e771,吃多种药怕相互影响，怎么做用药复核（川渝口吻）,用药咨询,高,安全建议,老人,用药安全
need_e772,膝盖痛上下楼困难，有哪些不伤膝的锻炼,健康咨询,高,用药安全,老人,骨关节
need_e773,血压老是140/90，头晕要不要调整药（川渝口吻）,用药咨询,中,情感疏导,老人,心血管/高血压
need_e774,血压老是160/100，头晕要不要调整药,用药咨询,中,就医建议,老人,心血管/高血压
need_e775,膝盖痛上下楼困难，有哪些不伤膝的锻炼,健康咨询,中,方法建议,老人,骨关节
need_e776,血压老是150/95，头晕要不要调整药（川渝口吻）,用药咨询,高,用药建议,老人,心血管/高血压
need_e777,记性变差老忘事，是不是需要做认知筛查（川渝口吻）,健康咨询,低,康复指导,老人,认知/记忆
need_e778,血糖波动大，饮食已经很注意了怎么稳定（川渝口吻）,健康咨询,高,非药物方法,老人,糖尿病
need_e779,走路腿没劲走一会就要歇，可能是什么原因,健康咨询,低,就医建议,老人,睡眠
need_e780,膝盖痛上下楼困难，有哪些不伤膝的锻炼（川渝口吻）,健康咨询,低,护理建议,老人,骨关节
need_e781,晚上失眠，白天没精神，有哪些非药物办法,健康咨询,低,用药建议,老人,睡眠
need_e782,记性变差老忘事，是不是需要做认知筛查,健康咨询,低,用药建议,老人,认知/记忆
need_e783,血糖波动大，饮食已经很注意了怎么稳定,健康咨询,高,安全建议,老人,糖尿病
need_e784,血压老是140/90，头晕要不要调整药,用药咨询,高,用药安全,老人,心血管/高血压
need_e785,吃多种药怕相互影响，怎么做用药复核,用药咨询,中,饮食指导,老人,用药安全
need_e786,记性变差老忘事，是不是需要做认知筛查,健康咨询,中,非药物方法,老人,认知/记忆
need_e787,走路腿没劲走一会就要歇，可能是什么原因,健康咨询,中,紧急判断,老人,认知/记忆
need_e788,血糖波动大，饮食已经很注意了怎么稳定（川渝口吻）,健康咨询,中,康复指导,老人,糖尿病
need_e789,血压老是150/95，头晕要不要调整药,用药咨询,中,非药物方法,老人,心血管/高血压
need_e790,晚上失眠，白天没精神，有哪些非药物办法,健康咨询,高,饮食指导,老人,睡眠
need_e791,起夜多导致睡不好，应该看哪个科（川渝口吻）,健康咨询,高,就医判断,老人,认知/记忆
need_e792,起夜多导致睡不好，应该看哪个科（川渝口吻）,健康咨询,中,安全建议,老人,睡眠
need_e793,吃多种药怕相互影响，怎么做用药复核（川渝口吻）,用药咨询,高,康复建议,老人,用药安全
need_e794,记性变差老忘事，是不是需要做认知筛查（川渝口吻）,健康咨询,高,紧急判断,老人,认知/记忆
need_e795,便秘好几天了，吃啥更安全有效（川渝口吻）,健康咨询,低,情感疏导,老人,消化
need_e796,便秘好几天了，吃啥更安全有效（川渝口吻）,健康咨询,低,情感疏导,老人,消化
need_e797,吃多种药怕相互影响，怎么做用药复核（川渝口吻）,用药咨询,高,饮食指导,老人,用药安全
need_e798,起夜多导致睡不好，应该看哪个科（川渝口吻）,健康咨询,高,方法建议,老人,疼痛
need_e799,血压老是150/95，头晕要不要调整药（川渝口吻）,用药咨询,中,康复指导,老人,心血管/高血压
need_e800,膝盖痛上下楼困难，有哪些不伤膝的锻炼（川渝口吻）,健康咨询,低,用药安全,老人,骨关节
need_e801,吃多种药怕相互影响，怎么做用药复核（川渝口吻）,用药咨询,高,安全建议,老人,用药安全
need_e802,便秘好几天了，吃啥更安全有效（川渝口吻）,健康咨询,高,就医判断,老人,消化
need_e803,起夜多导致睡不好，应该看哪个科（川渝口吻）,健康咨询,高,方法建议,老人,心理健康
need_e804,膝盖痛上下楼困难，有哪些不伤膝的锻炼,健康咨询,中,饮食指导,老人,骨关节
need_e805,眼睛看东西雾蒙蒙的，要不要看眼科（川渝口吻）,健康咨询,高,就医建议,老人,感官
need_e806,血压老是160/100，头晕要不要调整药（川渝口吻）,用药咨询,中,护理建议,老人,心血管/高血压
need_e807,血压老是160/100，头晕要不要调整药,用药咨询,高,症状分析,老人,心血管/高血压
need_e808,眼睛看东西雾蒙蒙的，要不要看眼科,健康咨询,低,营养建议,老人,感官
need_e809,吃多种药怕相互影响，怎么做用药复核,用药咨询,高,康复建议,老人,用药安全
need_e810,起夜多导致睡不好，应该看哪个科,健康咨询,中,非药物方法,老人,心血管/高血压
