id,text,category,subcategory,safety_score,feasibility_score,utility_score,risk_level,tags,dialect
exp_p241,添加辅食时若出现明显皮疹、呕吐、喘鸣等疑似过敏反应应停止该食物并就医评估，后续在医生指导下再尝试,育儿,饮食健康,100,85,96,safe,"['过敏', '辅食', '观察', '就医']",普通话
exp_p242,宝宝睡前固定流程（洗澡-抚触-讲故事-关灯）更容易建立睡眠联想，夜醒时先轻拍安抚再观察是否真的饥饿,育儿,睡眠问题,97,94,91,safe,"['睡眠', '5月', '作息', '安全']",川渝
exp_p243,添加辅食时若出现明显皮疹、呕吐、喘鸣等疑似过敏反应应停止该食物并就医评估，后续在医生指导下再尝试,育儿,饮食健康,98,87,86,safe,"['过敏', '辅食', '观察', '就医']",普通话
exp_p244,孩子发脾气时先保证安全并共情情绪，待平静后再讨论规则与替代行为，能减少升级为对抗,育儿,行为培养,93,86,89,safe,"['发育', '互动', '习惯', '0月']",川渝
exp_p245,家中药品、清洁剂应放在上锁高处，避免误食；一旦误食或可疑接触应立即联系中毒咨询/就医,育儿,安全防护,100,80,97,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p246,乘车必须使用符合身高体重的儿童安全座椅，且后向安装更能保护颈部，安全性明显高于抱着,育儿,安全防护,98,86,98,safe,"['安全', '防误食', '防溺水', '急救']",普通话+动作
exp_p247,接种当天注意观察精神和进食，避免剧烈运动；若有既往严重过敏史需提前告知接种医生,育儿,疫苗保健,96,79,94,safe,"['疫苗', '观察', '不良反应', '就医']",普通话
exp_p248,添加辅食时若出现明显皮疹、呕吐、喘鸣等疑似过敏反应应停止该食物并就医评估，后续在医生指导下再尝试,育儿,饮食健康,92,80,92,safe,"['过敏', '辅食', '观察', '就医']",普通话+动作
exp_p249,婴儿安全睡眠建议仰卧、硬床垫、床内不放枕头被褥和毛绒玩具，可降低窒息风险,育儿,睡眠问题,98,88,98,safe,"['睡眠', '4月', '作息', '安全']",普通话
exp_p250,家中药品、清洁剂应放在上锁高处，避免误食；一旦误食或可疑接触应立即联系中毒咨询/就医,育儿,安全防护,100,89,95,safe,"['安全', '防误食', '防溺水', '急救']",普通话+动作
exp_p251,家中药品、清洁剂应放在上锁高处，避免误食；一旦误食或可疑接触应立即联系中毒咨询/就医,育儿,安全防护,96,83,93,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p252,孩子发热先用体温计测量，重点保证补液和休息；不建议酒精擦浴。若精神差、持续高热或伴抽搐、呼吸困难应及时就医,育儿,病护应对,100,81,99,safe,"['发热护理', '就医', '安全用药', '10月']",普通话
exp_p253,坚果、葡萄、香肠段等易噎食物要切碎或避免整颗给孩子吃，进食时保持坐姿并有人看护,育儿,饮食健康,93,90,92,safe,"['喂养', '0月', '辅食', '营养']",普通话
exp_p254,孩子腹泻时最重要的是预防脱水，可按说明使用口服补液盐（ORS），继续母乳/配方奶喂养；出现少尿、嗜睡、血便应就医评估,育儿,病护应对,100,85,98,safe,"['腹泻', '补液', '脱水', '就医']",普通话+动作
exp_p255,鸡蛋、花生等过敏高风险食物可在可安全进食固体后少量引入并观察，但要避免整颗坚果等噎食风险,育儿,饮食健康,98,81,90,safe,"['过敏', '辅食', '观察', '就医']",川渝
exp_p256,乘车必须使用符合身高体重的儿童安全座椅，且后向安装更能保护颈部，安全性明显高于抱着,育儿,安全防护,100,86,98,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p257,儿童咳嗽首先关注呼吸情况，保持室内通风和适宜湿度，避免二手烟；若喘憋、呼吸急促或持续>2周应就医评估,育儿,病护应对,93,83,91,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",川渝
exp_p258,2岁以下不建议自行使用止咳镇静类复方感冒药；必要用药应遵医嘱,育儿,病护应对,94,80,89,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话
exp_p259,2岁以内尽量避免屏幕时间，优先用亲子阅读、户外探索和游戏促进专注与社交发展,育儿,知识启蒙,98,85,90,safe,"['发育', '互动', '习惯', '2月']",普通话
exp_p260,2岁以内尽量避免屏幕时间，优先用亲子阅读、户外探索和游戏促进专注与社交发展,育儿,行为培养,99,89,95,safe,"['发育', '互动', '习惯', '3月']",普通话+动作
exp_p261,退热药需按体重和说明书/医嘱使用，避免同时使用多种含同成分感冒药，以免重复用药,育儿,病护应对,100,85,94,safe,"['发热护理', '就医', '安全用药', '8月']",川渝
exp_p262,添加辅食时若出现明显皮疹、呕吐、喘鸣等疑似过敏反应应停止该食物并就医评估，后续在医生指导下再尝试,育儿,饮食健康,97,80,93,safe,"['过敏', '辅食', '观察', '就医']",普通话
exp_p263,鸡蛋、花生等过敏高风险食物可在可安全进食固体后少量引入并观察，但要避免整颗坚果等噎食风险,育儿,饮食健康,94,81,87,safe,"['过敏', '辅食', '观察', '就医']",普通话
exp_p264,白天小睡不足或过度刺激都会让夜间更难入睡，适当减少睡前屏幕和剧烈活动,育儿,睡眠问题,95,94,95,safe,"['睡眠', '1月', '作息', '安全']",普通话
exp_p265,儿童咳嗽首先关注呼吸情况，保持室内通风和适宜湿度，避免二手烟；若喘憋、呼吸急促或持续>2周应就医评估,育儿,病护应对,100,83,90,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话
exp_p266,孩子发热先用体温计测量，重点保证补液和休息；不建议酒精擦浴。若精神差、持续高热或伴抽搐、呼吸困难应及时就医,育儿,病护应对,98,83,97,safe,"['发热护理', '就医', '安全用药', '6月']",普通话
exp_p267,白天小睡不足或过度刺激都会让夜间更难入睡，适当减少睡前屏幕和剧烈活动,育儿,睡眠问题,99,91,92,safe,"['睡眠', '6月', '作息', '安全']",川渝
exp_p268,6个月左右添加辅食时先从含铁米粉/肉泥等富铁食物开始，每次只加一种新食物并观察2-3天再更换,育儿,饮食健康,99,91,96,safe,"['喂养', '0月', '辅食', '营养']",川渝
exp_p269,2岁以下不建议自行使用止咳镇静类复方感冒药；必要用药应遵医嘱,育儿,病护应对,95,87,87,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话
exp_p270,接种当天注意观察精神和进食，避免剧烈运动；若有既往严重过敏史需提前告知接种医生,育儿,疫苗保健,93,80,94,safe,"['疫苗', '观察', '不良反应', '就医']",普通话+动作
exp_p271,鸡蛋、花生等过敏高风险食物可在可安全进食固体后少量引入并观察，但要避免整颗坚果等噎食风险,育儿,饮食健康,98,85,91,safe,"['过敏', '辅食', '观察', '就医']",普通话
exp_p272,2岁以内尽量避免屏幕时间，优先用亲子阅读、户外探索和游戏促进专注与社交发展,育儿,知识启蒙,96,87,90,safe,"['发育', '互动', '习惯', '6月']",普通话
exp_p273,婴儿安全睡眠建议仰卧、硬床垫、床内不放枕头被褥和毛绒玩具，可降低窒息风险,育儿,睡眠问题,97,95,90,safe,"['睡眠', '8月', '作息', '安全']",川渝
exp_p274,洗澡或靠近水域时大人必须全程看护，哪怕水深很浅也可能发生溺水风险,育儿,安全防护,100,82,96,safe,"['安全', '防误食', '防溺水', '急救']",川渝
exp_p275,孩子发热先用体温计测量，重点保证补液和休息；不建议酒精擦浴。若精神差、持续高热或伴抽搐、呼吸困难应及时就医,育儿,病护应对,95,83,99,safe,"['发热护理', '就医', '安全用药', '6月']",川渝
exp_p276,退热药需按体重和说明书/医嘱使用，避免同时使用多种含同成分感冒药，以免重复用药,育儿,病护应对,100,84,97,safe,"['发热护理', '就医', '安全用药', '2月']",普通话
exp_p277,家中药品、清洁剂应放在上锁高处，避免误食；一旦误食或可疑接触应立即联系中毒咨询/就医,育儿,安全防护,95,91,96,safe,"['安全', '防误食', '防溺水', '急救']",川渝
exp_p278,退热药需按体重和说明书/医嘱使用，避免同时使用多种含同成分感冒药，以免重复用药,育儿,病护应对,95,85,99,safe,"['发热护理', '就医', '安全用药', '60月']",普通话+动作
exp_p279,按免疫规划按时接种疫苗可显著降低多种传染病风险；接种后局部红肿或低热多为常见反应，出现高热、持续哭闹或过敏表现应就医,育儿,疫苗保健,100,81,92,safe,"['疫苗', '观察', '不良反应', '就医']",普通话+动作
exp_p280,儿童咳嗽首先关注呼吸情况，保持室内通风和适宜湿度，避免二手烟；若喘憋、呼吸急促或持续>2周应就医评估,育儿,病护应对,97,80,90,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话
exp_p281,按免疫规划按时接种疫苗可显著降低多种传染病风险；接种后局部红肿或低热多为常见反应，出现高热、持续哭闹或过敏表现应就医,育儿,疫苗保健,100,84,99,safe,"['疫苗', '观察', '不良反应', '就医']",川渝
exp_p282,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,100,93,85,safe,"['卫生', '洗手', '预防', '感染']",普通话
exp_p283,接种当天注意观察精神和进食，避免剧烈运动；若有既往严重过敏史需提前告知接种医生,育儿,疫苗保健,93,85,93,safe,"['疫苗', '观察', '不良反应', '就医']",普通话+动作
exp_p284,按免疫规划按时接种疫苗可显著降低多种传染病风险；接种后局部红肿或低热多为常见反应，出现高热、持续哭闹或过敏表现应就医,育儿,疫苗保健,100,81,89,safe,"['疫苗', '观察', '不良反应', '就医']",普通话+动作
exp_p285,2岁以内尽量避免屏幕时间，优先用亲子阅读、户外探索和游戏促进专注与社交发展,育儿,行为培养,91,84,92,safe,"['发育', '互动', '习惯', '2月']",普通话+动作
exp_p286,接种当天注意观察精神和进食，避免剧烈运动；若有既往严重过敏史需提前告知接种医生,育儿,疫苗保健,99,87,94,safe,"['疫苗', '观察', '不良反应', '就医']",普通话
exp_p287,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,97,87,85,safe,"['卫生', '洗手', '预防', '感染']",普通话
exp_p288,36个月左右添加辅食时先从含铁米粉/肉泥等富铁食物开始，每次只加一种新食物并观察2-3天再更换,育儿,饮食健康,91,88,93,safe,"['喂养', '36月', '辅食', '营养']",普通话
exp_p289,2岁以下不建议自行使用止咳镇静类复方感冒药；必要用药应遵医嘱,育儿,病护应对,94,89,90,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话
exp_p290,宝宝睡前固定流程（洗澡-抚触-讲故事-关灯）更容易建立睡眠联想，夜醒时先轻拍安抚再观察是否真的饥饿,育儿,睡眠问题,95,90,94,safe,"['睡眠', '24月', '作息', '安全']",普通话
exp_p291,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,94,88,98,safe,"['腹泻', '补液', '脱水', '就医']",川渝
exp_p292,乘车必须使用符合身高体重的儿童安全座椅，且后向安装更能保护颈部，安全性明显高于抱着,育儿,安全防护,100,83,97,safe,"['安全', '防误食', '防溺水', '急救']",川渝
exp_p293,儿童咳嗽首先关注呼吸情况，保持室内通风和适宜湿度，避免二手烟；若喘憋、呼吸急促或持续>2周应就医评估,育儿,病护应对,96,88,93,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话+动作
exp_p294,孩子发热先用体温计测量，重点保证补液和休息；不建议酒精擦浴。若精神差、持续高热或伴抽搐、呼吸困难应及时就医,育儿,病护应对,94,81,96,safe,"['发热护理', '就医', '安全用药', '8月']",普通话
exp_p295,孩子发热先用体温计测量，重点保证补液和休息；不建议酒精擦浴。若精神差、持续高热或伴抽搐、呼吸困难应及时就医,育儿,病护应对,96,85,99,safe,"['发热护理', '就医', '安全用药', '8月']",川渝
exp_p296,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,96,91,94,safe,"['卫生', '洗手', '预防', '感染']",普通话+动作
exp_p297,鸡蛋、花生等过敏高风险食物可在可安全进食固体后少量引入并观察，但要避免整颗坚果等噎食风险,育儿,饮食健康,94,78,88,safe,"['过敏', '辅食', '观察', '就医']",普通话+动作
exp_p298,24个月左右添加辅食时先从含铁米粉/肉泥等富铁食物开始，每次只加一种新食物并观察2-3天再更换,育儿,饮食健康,99,84,97,safe,"['喂养', '24月', '辅食', '营养']",川渝
exp_p299,2岁以下不建议自行使用止咳镇静类复方感冒药；必要用药应遵医嘱,育儿,病护应对,94,88,92,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话
exp_p300,儿童咳嗽首先关注呼吸情况，保持室内通风和适宜湿度，避免二手烟；若喘憋、呼吸急促或持续>2周应就医评估,育儿,病护应对,98,77,95,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话+动作
exp_p301,孩子发脾气时先保证安全并共情情绪，待平静后再讨论规则与替代行为，能减少升级为对抗,育儿,行为培养,94,90,87,safe,"['发育', '互动', '习惯', '36月']",普通话+动作
exp_p302,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,99,91,87,safe,"['卫生', '洗手', '预防', '感染']",普通话+动作
exp_p303,24个月左右添加辅食时先从含铁米粉/肉泥等富铁食物开始，每次只加一种新食物并观察2-3天再更换,育儿,饮食健康,99,93,96,safe,"['喂养', '24月', '辅食', '营养']",普通话
exp_p304,2岁以内尽量避免屏幕时间，优先用亲子阅读、户外探索和游戏促进专注与社交发展,育儿,知识启蒙,98,94,88,safe,"['发育', '互动', '习惯', '12月']",普通话
exp_p305,宝宝睡前固定流程（洗澡-抚触-讲故事-关灯）更容易建立睡眠联想，夜醒时先轻拍安抚再观察是否真的饥饿,育儿,睡眠问题,93,87,96,safe,"['睡眠', '4月', '作息', '安全']",普通话
exp_p306,按免疫规划按时接种疫苗可显著降低多种传染病风险；接种后局部红肿或低热多为常见反应，出现高热、持续哭闹或过敏表现应就医,育儿,疫苗保健,94,86,90,safe,"['疫苗', '观察', '不良反应', '就医']",川渝
exp_p307,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,98,82,97,safe,"['腹泻', '补液', '脱水', '就医']",川渝
exp_p308,儿童咳嗽首先关注呼吸情况，保持室内通风和适宜湿度，避免二手烟；若喘憋、呼吸急促或持续>2周应就医评估,育儿,病护应对,93,77,92,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话
exp_p309,添加辅食时若出现明显皮疹、呕吐、喘鸣等疑似过敏反应应停止该食物并就医评估，后续在医生指导下再尝试,育儿,饮食健康,93,86,95,safe,"['过敏', '辅食', '观察', '就医']",川渝
exp_p310,孩子发热先用体温计测量，重点保证补液和休息；不建议酒精擦浴。若精神差、持续高热或伴抽搐、呼吸困难应及时就医,育儿,病护应对,94,87,94,safe,"['发热护理', '就医', '安全用药', '4月']",川渝
exp_p311,孩子腹泻时最重要的是预防脱水，可按说明使用口服补液盐（ORS），继续母乳/配方奶喂养；出现少尿、嗜睡、血便应就医评估,育儿,病护应对,100,82,97,safe,"['腹泻', '补液', '脱水', '就医']",川渝
exp_p312,孩子腹泻时最重要的是预防脱水，可按说明使用口服补液盐（ORS），继续母乳/配方奶喂养；出现少尿、嗜睡、血便应就医评估,育儿,病护应对,93,87,96,safe,"['腹泻', '补液', '脱水', '就医']",普通话
exp_p313,鸡蛋、花生等过敏高风险食物可在可安全进食固体后少量引入并观察，但要避免整颗坚果等噎食风险,育儿,饮食健康,96,81,87,safe,"['过敏', '辅食', '观察', '就医']",普通话+动作
exp_p314,家中药品、清洁剂应放在上锁高处，避免误食；一旦误食或可疑接触应立即联系中毒咨询/就医,育儿,安全防护,100,85,94,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p315,2岁以下不建议自行使用止咳镇静类复方感冒药；必要用药应遵医嘱,育儿,病护应对,95,86,90,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话
exp_p316,添加辅食时若出现明显皮疹、呕吐、喘鸣等疑似过敏反应应停止该食物并就医评估，后续在医生指导下再尝试,育儿,饮食健康,92,86,89,safe,"['过敏', '辅食', '观察', '就医']",普通话+动作
exp_p317,坚果、葡萄、香肠段等易噎食物要切碎或避免整颗给孩子吃，进食时保持坐姿并有人看护,育儿,饮食健康,91,85,92,safe,"['喂养', '36月', '辅食', '营养']",普通话+动作
exp_p318,1岁以内不建议添加盐和糖，避免形成重口味；蜂蜜也不建议给1岁以内婴儿食用以防肉毒风险,育儿,饮食健康,98,90,90,safe,"['喂养', '8月', '辅食', '营养']",普通话
exp_p319,1个月左右添加辅食时先从含铁米粉/肉泥等富铁食物开始，每次只加一种新食物并观察2-3天再更换,育儿,饮食健康,99,93,99,safe,"['喂养', '1月', '辅食', '营养']",川渝
exp_p320,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,93,83,94,safe,"['腹泻', '补液', '脱水', '就医']",普通话
exp_p321,宝宝睡前固定流程（洗澡-抚触-讲故事-关灯）更容易建立睡眠联想，夜醒时先轻拍安抚再观察是否真的饥饿,育儿,睡眠问题,97,88,91,safe,"['睡眠', '1月', '作息', '安全']",川渝
exp_p322,白天小睡不足或过度刺激都会让夜间更难入睡，适当减少睡前屏幕和剧烈活动,育儿,睡眠问题,92,88,93,safe,"['睡眠', '6月', '作息', '安全']",普通话+动作
exp_p323,洗澡或靠近水域时大人必须全程看护，哪怕水深很浅也可能发生溺水风险,育儿,安全防护,100,87,97,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p324,孩子发脾气时先保证安全并共情情绪，待平静后再讨论规则与替代行为，能减少升级为对抗,育儿,知识启蒙,91,89,87,safe,"['发育', '互动', '习惯', '4月']",川渝
exp_p325,家中药品、清洁剂应放在上锁高处，避免误食；一旦误食或可疑接触应立即联系中毒咨询/就医,育儿,安全防护,97,81,99,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p326,儿童咳嗽首先关注呼吸情况，保持室内通风和适宜湿度，避免二手烟；若喘憋、呼吸急促或持续>2周应就医评估,育儿,病护应对,94,79,97,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",川渝
exp_p327,孩子发热先用体温计测量，重点保证补液和休息；不建议酒精擦浴。若精神差、持续高热或伴抽搐、呼吸困难应及时就医,育儿,病护应对,98,92,95,safe,"['发热护理', '就医', '安全用药', '5月']",普通话
exp_p328,儿童咳嗽首先关注呼吸情况，保持室内通风和适宜湿度，避免二手烟；若喘憋、呼吸急促或持续>2周应就医评估,育儿,病护应对,94,84,90,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话+动作
exp_p329,白天小睡不足或过度刺激都会让夜间更难入睡，适当减少睡前屏幕和剧烈活动,育儿,睡眠问题,97,92,92,safe,"['睡眠', '18月', '作息', '安全']",普通话
exp_p330,儿童咳嗽首先关注呼吸情况，保持室内通风和适宜湿度，避免二手烟；若喘憋、呼吸急促或持续>2周应就医评估,育儿,病护应对,100,78,92,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",川渝
exp_p331,添加辅食时若出现明显皮疹、呕吐、喘鸣等疑似过敏反应应停止该食物并就医评估，后续在医生指导下再尝试,育儿,饮食健康,97,87,88,safe,"['过敏', '辅食', '观察', '就医']",普通话+动作
exp_p332,添加辅食时若出现明显皮疹、呕吐、喘鸣等疑似过敏反应应停止该食物并就医评估，后续在医生指导下再尝试,育儿,饮食健康,96,81,94,safe,"['过敏', '辅食', '观察', '就医']",普通话+动作
exp_p333,添加辅食时若出现明显皮疹、呕吐、喘鸣等疑似过敏反应应停止该食物并就医评估，后续在医生指导下再尝试,育儿,饮食健康,97,76,95,safe,"['过敏', '辅食', '观察', '就医']",川渝
exp_p334,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,97,87,89,safe,"['卫生', '洗手', '预防', '感染']",川渝
exp_p335,接种当天注意观察精神和进食，避免剧烈运动；若有既往严重过敏史需提前告知接种医生,育儿,疫苗保健,94,86,90,safe,"['疫苗', '观察', '不良反应', '就医']",普通话+动作
exp_p336,宝宝睡前固定流程（洗澡-抚触-讲故事-关灯）更容易建立睡眠联想，夜醒时先轻拍安抚再观察是否真的饥饿,育儿,睡眠问题,100,88,91,safe,"['睡眠', '1月', '作息', '安全']",普通话
exp_p337,接种当天注意观察精神和进食，避免剧烈运动；若有既往严重过敏史需提前告知接种医生,育儿,疫苗保健,97,85,93,safe,"['疫苗', '观察', '不良反应', '就医']",普通话
exp_p338,儿童咳嗽首先关注呼吸情况，保持室内通风和适宜湿度，避免二手烟；若喘憋、呼吸急促或持续>2周应就医评估,育儿,病护应对,99,87,94,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话
exp_p339,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,92,91,92,safe,"['卫生', '洗手', '预防', '感染']",普通话
exp_p340,添加辅食时若出现明显皮疹、呕吐、喘鸣等疑似过敏反应应停止该食物并就医评估，后续在医生指导下再尝试,育儿,饮食健康,100,88,89,safe,"['过敏', '辅食', '观察', '就医']",普通话
exp_p341,添加辅食时若出现明显皮疹、呕吐、喘鸣等疑似过敏反应应停止该食物并就医评估，后续在医生指导下再尝试,育儿,饮食健康,94,84,96,safe,"['过敏', '辅食', '观察', '就医']",普通话
exp_p342,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,94,82,91,safe,"['腹泻', '补液', '脱水', '就医']",普通话
exp_p343,鸡蛋、花生等过敏高风险食物可在可安全进食固体后少量引入并观察，但要避免整颗坚果等噎食风险,育儿,饮食健康,94,77,88,safe,"['过敏', '辅食', '观察', '就医']",普通话
exp_p344,2岁以下不建议自行使用止咳镇静类复方感冒药；必要用药应遵医嘱,育儿,病护应对,94,79,94,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话
exp_p345,白天小睡不足或过度刺激都会让夜间更难入睡，适当减少睡前屏幕和剧烈活动,育儿,睡眠问题,96,88,97,safe,"['睡眠', '8月', '作息', '安全']",普通话+动作
exp_p346,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,99,88,94,safe,"['卫生', '洗手', '预防', '感染']",川渝
exp_p347,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,100,96,91,safe,"['卫生', '洗手', '预防', '感染']",川渝
exp_p348,宝宝睡前固定流程（洗澡-抚触-讲故事-关灯）更容易建立睡眠联想，夜醒时先轻拍安抚再观察是否真的饥饿,育儿,睡眠问题,96,90,98,safe,"['睡眠', '0月', '作息', '安全']",普通话
exp_p349,孩子腹泻时最重要的是预防脱水，可按说明使用口服补液盐（ORS），继续母乳/配方奶喂养；出现少尿、嗜睡、血便应就医评估,育儿,病护应对,100,84,91,safe,"['腹泻', '补液', '脱水', '就医']",普通话
exp_p350,乘车必须使用符合身高体重的儿童安全座椅，且后向安装更能保护颈部，安全性明显高于抱着,育儿,安全防护,97,89,92,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p351,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,98,90,93,safe,"['卫生', '洗手', '预防', '感染']",普通话
exp_p352,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,95,96,90,safe,"['卫生', '洗手', '预防', '感染']",川渝
exp_p353,添加辅食时若出现明显皮疹、呕吐、喘鸣等疑似过敏反应应停止该食物并就医评估，后续在医生指导下再尝试,育儿,饮食健康,93,82,96,safe,"['过敏', '辅食', '观察', '就医']",普通话
exp_p354,24个月左右添加辅食时先从含铁米粉/肉泥等富铁食物开始，每次只加一种新食物并观察2-3天再更换,育儿,饮食健康,98,83,93,safe,"['喂养', '24月', '辅食', '营养']",川渝
exp_p355,2岁以内尽量避免屏幕时间，优先用亲子阅读、户外探索和游戏促进专注与社交发展,育儿,知识启蒙,91,93,92,safe,"['发育', '互动', '习惯', '8月']",普通话+动作
exp_p356,家中药品、清洁剂应放在上锁高处，避免误食；一旦误食或可疑接触应立即联系中毒咨询/就医,育儿,安全防护,100,89,100,safe,"['安全', '防误食', '防溺水', '急救']",普通话+动作
exp_p357,孩子发脾气时先保证安全并共情情绪，待平静后再讨论规则与替代行为，能减少升级为对抗,育儿,知识启蒙,98,85,92,safe,"['发育', '互动', '习惯', '6月']",川渝
exp_p358,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,95,87,88,safe,"['卫生', '洗手', '预防', '感染']",普通话+动作
exp_p359,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,99,95,85,safe,"['卫生', '洗手', '预防', '感染']",川渝
exp_p360,乘车必须使用符合身高体重的儿童安全座椅，且后向安装更能保护颈部，安全性明显高于抱着,育儿,安全防护,95,83,91,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p361,孩子发脾气时先保证安全并共情情绪，待平静后再讨论规则与替代行为，能减少升级为对抗,育儿,行为培养,99,83,93,safe,"['发育', '互动', '习惯', '60月']",普通话
exp_p362,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,95,78,90,safe,"['腹泻', '补液', '脱水', '就医']",普通话+动作
exp_p363,婴儿安全睡眠建议仰卧、硬床垫、床内不放枕头被褥和毛绒玩具，可降低窒息风险,育儿,睡眠问题,99,89,93,safe,"['睡眠', '12月', '作息', '安全']",普通话+动作
exp_p364,接种当天注意观察精神和进食，避免剧烈运动；若有既往严重过敏史需提前告知接种医生,育儿,疫苗保健,96,82,89,safe,"['疫苗', '观察', '不良反应', '就医']",普通话
exp_p365,孩子发脾气时先保证安全并共情情绪，待平静后再讨论规则与替代行为，能减少升级为对抗,育儿,行为培养,94,83,97,safe,"['发育', '互动', '习惯', '48月']",普通话
exp_p366,孩子发脾气时先保证安全并共情情绪，待平静后再讨论规则与替代行为，能减少升级为对抗,育儿,行为培养,98,86,88,safe,"['发育', '互动', '习惯', '8月']",普通话
exp_p367,孩子发热先用体温计测量，重点保证补液和休息；不建议酒精擦浴。若精神差、持续高热或伴抽搐、呼吸困难应及时就医,育儿,病护应对,97,81,91,safe,"['发热护理', '就医', '安全用药', '36月']",普通话
exp_p368,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,98,90,88,safe,"['卫生', '洗手', '预防', '感染']",川渝
exp_p369,按免疫规划按时接种疫苗可显著降低多种传染病风险；接种后局部红肿或低热多为常见反应，出现高热、持续哭闹或过敏表现应就医,育儿,疫苗保健,96,83,95,safe,"['疫苗', '观察', '不良反应', '就医']",普通话
exp_p370,2岁以内尽量避免屏幕时间，优先用亲子阅读、户外探索和游戏促进专注与社交发展,育儿,行为培养,93,93,89,safe,"['发育', '互动', '习惯', '48月']",普通话
exp_p371,家中药品、清洁剂应放在上锁高处，避免误食；一旦误食或可疑接触应立即联系中毒咨询/就医,育儿,安全防护,100,92,99,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p372,添加辅食时若出现明显皮疹、呕吐、喘鸣等疑似过敏反应应停止该食物并就医评估，后续在医生指导下再尝试,育儿,饮食健康,92,82,88,safe,"['过敏', '辅食', '观察', '就医']",普通话
exp_p373,儿童咳嗽首先关注呼吸情况，保持室内通风和适宜湿度，避免二手烟；若喘憋、呼吸急促或持续>2周应就医评估,育儿,病护应对,95,81,97,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话
exp_p374,2岁以下不建议自行使用止咳镇静类复方感冒药；必要用药应遵医嘱,育儿,病护应对,95,85,96,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话
exp_p375,鸡蛋、花生等过敏高风险食物可在可安全进食固体后少量引入并观察，但要避免整颗坚果等噎食风险,育儿,饮食健康,97,80,91,safe,"['过敏', '辅食', '观察', '就医']",普通话
