id,text,category,subcategory,safety_score,feasibility_score,utility_score,risk_level,tags,dialect
exp_p485,孩子腹泻时最重要的是预防脱水，可按说明使用口服补液盐（ORS），继续母乳/配方奶喂养；出现少尿、嗜睡、血便应就医评估,育儿,病护应对,99,79,93,safe,"['腹泻', '补液', '脱水', '就医']",普通话+动作
exp_p486,2岁以内尽量避免屏幕时间，优先用亲子阅读、户外探索和游戏促进专注与社交发展,育儿,知识启蒙,96,90,92,safe,"['发育', '互动', '习惯', '12月']",普通话
exp_p487,乘车必须使用符合身高体重的儿童安全座椅，且后向安装更能保护颈部，安全性明显高于抱着,育儿,安全防护,96,86,98,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p488,退热药需按体重和说明书/医嘱使用，避免同时使用多种含同成分感冒药，以免重复用药,育儿,病护应对,94,91,96,safe,"['发热护理', '就医', '安全用药', '10月']",普通话
exp_p489,乘车必须使用符合身高体重的儿童安全座椅，且后向安装更能保护颈部，安全性明显高于抱着,育儿,安全防护,98,90,97,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p490,按免疫规划按时接种疫苗可显著降低多种传染病风险；接种后局部红肿或低热多为常见反应，出现高热、持续哭闹或过敏表现应就医,育儿,疫苗保健,94,85,95,safe,"['疫苗', '观察', '不良反应', '就医']",普通话
exp_p491,婴儿安全睡眠建议仰卧、硬床垫、床内不放枕头被褥和毛绒玩具，可降低窒息风险,育儿,睡眠问题,95,91,91,safe,"['睡眠', '18月', '作息', '安全']",川渝
exp_p492,接种当天注意观察精神和进食，避免剧烈运动；若有既往严重过敏史需提前告知接种医生,育儿,疫苗保健,100,79,94,safe,"['疫苗', '观察', '不良反应', '就医']",普通话+动作
exp_p493,24个月左右添加辅食时先从含铁米粉/肉泥等富铁食物开始，每次只加一种新食物并观察2-3天再更换,育儿,饮食健康,99,94,93,safe,"['喂养', '24月', '辅食', '营养']",普通话
exp_p494,孩子腹泻时最重要的是预防脱水，可按说明使用口服补液盐（ORS），继续母乳/配方奶喂养；出现少尿、嗜睡、血便应就医评估,育儿,病护应对,97,84,96,safe,"['腹泻', '补液', '脱水', '就医']",普通话
exp_p495,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,100,79,95,safe,"['腹泻', '补液', '脱水', '就医']",普通话+动作
exp_p496,孩子发脾气时先保证安全并共情情绪，待平静后再讨论规则与替代行为，能减少升级为对抗,育儿,行为培养,91,89,92,safe,"['发育', '互动', '习惯', '2月']",普通话+动作
exp_p497,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,100,83,97,safe,"['腹泻', '补液', '脱水', '就医']",普通话+动作
exp_p498,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,98,95,87,safe,"['卫生', '洗手', '预防', '感染']",普通话+动作
exp_p499,家中药品、清洁剂应放在上锁高处，避免误食；一旦误食或可疑接触应立即联系中毒咨询/就医,育儿,安全防护,98,87,100,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p500,孩子腹泻时最重要的是预防脱水，可按说明使用口服补液盐（ORS），继续母乳/配方奶喂养；出现少尿、嗜睡、血便应就医评估,育儿,病护应对,100,90,96,safe,"['腹泻', '补液', '脱水', '就医']",普通话
exp_p501,按免疫规划按时接种疫苗可显著降低多种传染病风险；接种后局部红肿或低热多为常见反应，出现高热、持续哭闹或过敏表现应就医,育儿,疫苗保健,93,81,90,safe,"['疫苗', '观察', '不良反应', '就医']",川渝
exp_p502,孩子发热先用体温计测量，重点保证补液和休息；不建议酒精擦浴。若精神差、持续高热或伴抽搐、呼吸困难应及时就医,育儿,病护应对,93,87,97,safe,"['发热护理', '就医', '安全用药', '10月']",川渝
exp_p503,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,100,86,91,safe,"['腹泻', '补液', '脱水', '就医']",普通话
exp_p504,语言发展训练以高频互动为主：看见什么就描述什么、等孩子回应，再扩展一句话，效果比单纯背词更好,育儿,知识启蒙,91,82,92,safe,"['发育', '互动', '习惯', '48月']",川渝
exp_p505,洗澡或靠近水域时大人必须全程看护，哪怕水深很浅也可能发生溺水风险,育儿,安全防护,100,92,96,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p506,白天小睡不足或过度刺激都会让夜间更难入睡，适当减少睡前屏幕和剧烈活动,育儿,睡眠问题,99,84,93,safe,"['睡眠', '5月', '作息', '安全']",川渝
exp_p507,添加辅食时若出现明显皮疹、呕吐、喘鸣等疑似过敏反应应停止该食物并就医评估，后续在医生指导下再尝试,育儿,饮食健康,97,78,86,safe,"['过敏', '辅食', '观察', '就医']",普通话
exp_p508,洗澡或靠近水域时大人必须全程看护，哪怕水深很浅也可能发生溺水风险,育儿,安全防护,100,81,93,safe,"['安全', '防误食', '防溺水', '急救']",普通话+动作
exp_p509,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,98,83,98,safe,"['腹泻', '补液', '脱水', '就医']",川渝
exp_p510,儿童咳嗽首先关注呼吸情况，保持室内通风和适宜湿度，避免二手烟；若喘憋、呼吸急促或持续>2周应就医评估,育儿,病护应对,92,78,95,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话
exp_p511,坚果、葡萄、香肠段等易噎食物要切碎或避免整颗给孩子吃，进食时保持坐姿并有人看护,育儿,饮食健康,93,83,97,safe,"['喂养', '6月', '辅食', '营养']",普通话
exp_p512,宝宝睡前固定流程（洗澡-抚触-讲故事-关灯）更容易建立睡眠联想，夜醒时先轻拍安抚再观察是否真的饥饿,育儿,睡眠问题,92,90,92,safe,"['睡眠', '5月', '作息', '安全']",普通话
exp_p513,退热药需按体重和说明书/医嘱使用，避免同时使用多种含同成分感冒药，以免重复用药,育儿,病护应对,94,81,99,safe,"['发热护理', '就医', '安全用药', '36月']",普通话+动作
exp_p514,接种当天注意观察精神和进食，避免剧烈运动；若有既往严重过敏史需提前告知接种医生,育儿,疫苗保健,95,80,98,safe,"['疫苗', '观察', '不良反应', '就医']",川渝
exp_p515,退热药需按体重和说明书/医嘱使用，避免同时使用多种含同成分感冒药，以免重复用药,育儿,病护应对,100,83,89,safe,"['发热护理', '就医', '安全用药', '60月']",川渝
exp_p516,退热药需按体重和说明书/医嘱使用，避免同时使用多种含同成分感冒药，以免重复用药,育儿,病护应对,93,83,95,safe,"['发热护理', '就医', '安全用药', '5月']",普通话
exp_p517,1个月左右添加辅食时先从含铁米粉/肉泥等富铁食物开始，每次只加一种新食物并观察2-3天再更换,育儿,饮食健康,91,92,91,safe,"['喂养', '1月', '辅食', '营养']",普通话
exp_p518,乘车必须使用符合身高体重的儿童安全座椅，且后向安装更能保护颈部，安全性明显高于抱着,育儿,安全防护,100,92,92,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p519,家中药品、清洁剂应放在上锁高处，避免误食；一旦误食或可疑接触应立即联系中毒咨询/就医,育儿,安全防护,100,88,90,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p520,退热药需按体重和说明书/医嘱使用，避免同时使用多种含同成分感冒药，以免重复用药,育儿,病护应对,93,88,90,safe,"['发热护理', '就医', '安全用药', '0月']",普通话
exp_p521,1岁以内不建议添加盐和糖，避免形成重口味；蜂蜜也不建议给1岁以内婴儿食用以防肉毒风险,育儿,饮食健康,92,83,92,safe,"['喂养', '8月', '辅食', '营养']",普通话
exp_p522,添加辅食时若出现明显皮疹、呕吐、喘鸣等疑似过敏反应应停止该食物并就医评估，后续在医生指导下再尝试,育儿,饮食健康,94,82,94,safe,"['过敏', '辅食', '观察', '就医']",普通话+动作
exp_p523,添加辅食时若出现明显皮疹、呕吐、喘鸣等疑似过敏反应应停止该食物并就医评估，后续在医生指导下再尝试,育儿,饮食健康,93,83,93,safe,"['过敏', '辅食', '观察', '就医']",川渝
exp_p524,儿童咳嗽首先关注呼吸情况，保持室内通风和适宜湿度，避免二手烟；若喘憋、呼吸急促或持续>2周应就医评估,育儿,病护应对,98,86,89,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话
exp_p525,1岁以内不建议添加盐和糖，避免形成重口味；蜂蜜也不建议给1岁以内婴儿食用以防肉毒风险,育儿,饮食健康,95,93,91,safe,"['喂养', '4月', '辅食', '营养']",普通话+动作
exp_p526,添加辅食时若出现明显皮疹、呕吐、喘鸣等疑似过敏反应应停止该食物并就医评估，后续在医生指导下再尝试,育儿,饮食健康,96,86,92,safe,"['过敏', '辅食', '观察', '就医']",普通话
exp_p527,按免疫规划按时接种疫苗可显著降低多种传染病风险；接种后局部红肿或低热多为常见反应，出现高热、持续哭闹或过敏表现应就医,育儿,疫苗保健,93,84,91,safe,"['疫苗', '观察', '不良反应', '就医']",普通话
exp_p528,语言发展训练以高频互动为主：看见什么就描述什么、等孩子回应，再扩展一句话，效果比单纯背词更好,育儿,知识启蒙,92,85,92,safe,"['发育', '互动', '习惯', '0月']",川渝
exp_p529,乘车必须使用符合身高体重的儿童安全座椅，且后向安装更能保护颈部，安全性明显高于抱着,育儿,安全防护,97,91,97,safe,"['安全', '防误食', '防溺水', '急救']",川渝
exp_p530,家中药品、清洁剂应放在上锁高处，避免误食；一旦误食或可疑接触应立即联系中毒咨询/就医,育儿,安全防护,94,80,98,safe,"['安全', '防误食', '防溺水', '急救']",普通话+动作
exp_p531,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,97,83,93,safe,"['腹泻', '补液', '脱水', '就医']",普通话
exp_p532,洗澡或靠近水域时大人必须全程看护，哪怕水深很浅也可能发生溺水风险,育儿,安全防护,95,90,99,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p533,退热药需按体重和说明书/医嘱使用，避免同时使用多种含同成分感冒药，以免重复用药,育儿,病护应对,96,89,99,safe,"['发热护理', '就医', '安全用药', '10月']",川渝
exp_p534,12个月左右添加辅食时先从含铁米粉/肉泥等富铁食物开始，每次只加一种新食物并观察2-3天再更换,育儿,饮食健康,93,83,93,safe,"['喂养', '12月', '辅食', '营养']",普通话
exp_p535,2岁以下不建议自行使用止咳镇静类复方感冒药；必要用药应遵医嘱,育儿,病护应对,94,84,94,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话+动作
exp_p536,乘车必须使用符合身高体重的儿童安全座椅，且后向安装更能保护颈部，安全性明显高于抱着,育儿,安全防护,95,80,90,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p537,添加辅食时若出现明显皮疹、呕吐、喘鸣等疑似过敏反应应停止该食物并就医评估，后续在医生指导下再尝试,育儿,饮食健康,92,86,96,safe,"['过敏', '辅食', '观察', '就医']",普通话
exp_p538,乘车必须使用符合身高体重的儿童安全座椅，且后向安装更能保护颈部，安全性明显高于抱着,育儿,安全防护,95,90,92,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p539,2岁以下不建议自行使用止咳镇静类复方感冒药；必要用药应遵医嘱,育儿,病护应对,97,84,92,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",川渝
exp_p540,坚果、葡萄、香肠段等易噎食物要切碎或避免整颗给孩子吃，进食时保持坐姿并有人看护,育儿,饮食健康,96,93,97,safe,"['喂养', '36月', '辅食', '营养']",普通话
exp_p541,婴儿安全睡眠建议仰卧、硬床垫、床内不放枕头被褥和毛绒玩具，可降低窒息风险,育儿,睡眠问题,97,85,97,safe,"['睡眠', '60月', '作息', '安全']",普通话
exp_p542,家中药品、清洁剂应放在上锁高处，避免误食；一旦误食或可疑接触应立即联系中毒咨询/就医,育儿,安全防护,97,91,97,safe,"['安全', '防误食', '防溺水', '急救']",川渝
exp_p543,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,100,90,97,safe,"['腹泻', '补液', '脱水', '就医']",普通话
exp_p544,儿童咳嗽首先关注呼吸情况，保持室内通风和适宜湿度，避免二手烟；若喘憋、呼吸急促或持续>2周应就医评估,育儿,病护应对,94,88,89,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话+动作
exp_p545,宝宝睡前固定流程（洗澡-抚触-讲故事-关灯）更容易建立睡眠联想，夜醒时先轻拍安抚再观察是否真的饥饿,育儿,睡眠问题,93,93,95,safe,"['睡眠', '48月', '作息', '安全']",川渝
exp_p546,鸡蛋、花生等过敏高风险食物可在可安全进食固体后少量引入并观察，但要避免整颗坚果等噎食风险,育儿,饮食健康,94,76,91,safe,"['过敏', '辅食', '观察', '就医']",普通话
exp_p547,鸡蛋、花生等过敏高风险食物可在可安全进食固体后少量引入并观察，但要避免整颗坚果等噎食风险,育儿,饮食健康,98,87,89,safe,"['过敏', '辅食', '观察', '就医']",普通话+动作
exp_p548,洗澡或靠近水域时大人必须全程看护，哪怕水深很浅也可能发生溺水风险,育儿,安全防护,100,80,92,safe,"['安全', '防误食', '防溺水', '急救']",普通话+动作
exp_p549,家中药品、清洁剂应放在上锁高处，避免误食；一旦误食或可疑接触应立即联系中毒咨询/就医,育儿,安全防护,97,91,94,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p550,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,100,92,87,safe,"['卫生', '洗手', '预防', '感染']",普通话+动作
exp_p551,乘车必须使用符合身高体重的儿童安全座椅，且后向安装更能保护颈部，安全性明显高于抱着,育儿,安全防护,98,83,93,safe,"['安全', '防误食', '防溺水', '急救']",普通话+动作
exp_p552,孩子腹泻时最重要的是预防脱水，可按说明使用口服补液盐（ORS），继续母乳/配方奶喂养；出现少尿、嗜睡、血便应就医评估,育儿,病护应对,93,87,93,safe,"['腹泻', '补液', '脱水', '就医']",川渝
exp_p553,孩子腹泻时最重要的是预防脱水，可按说明使用口服补液盐（ORS），继续母乳/配方奶喂养；出现少尿、嗜睡、血便应就医评估,育儿,病护应对,98,83,95,safe,"['腹泻', '补液', '脱水', '就医']",普通话+动作
exp_p554,1岁以内不建议添加盐和糖，避免形成重口味；蜂蜜也不建议给1岁以内婴儿食用以防肉毒风险,育儿,饮食健康,95,87,96,safe,"['喂养', '4月', '辅食', '营养']",普通话+动作
exp_p555,12个月左右添加辅食时先从含铁米粉/肉泥等富铁食物开始，每次只加一种新食物并观察2-3天再更换,育儿,饮食健康,91,85,90,safe,"['喂养', '12月', '辅食', '营养']",普通话+动作
exp_p556,添加辅食时若出现明显皮疹、呕吐、喘鸣等疑似过敏反应应停止该食物并就医评估，后续在医生指导下再尝试,育儿,饮食健康,97,77,87,safe,"['过敏', '辅食', '观察', '就医']",川渝
exp_p557,1岁以内不建议添加盐和糖，避免形成重口味；蜂蜜也不建议给1岁以内婴儿食用以防肉毒风险,育儿,饮食健康,99,93,89,safe,"['喂养', '5月', '辅食', '营养']",普通话
exp_p558,宝宝睡前固定流程（洗澡-抚触-讲故事-关灯）更容易建立睡眠联想，夜醒时先轻拍安抚再观察是否真的饥饿,育儿,睡眠问题,100,90,93,safe,"['睡眠', '2月', '作息', '安全']",普通话+动作
exp_p559,婴儿安全睡眠建议仰卧、硬床垫、床内不放枕头被褥和毛绒玩具，可降低窒息风险,育儿,睡眠问题,98,87,96,safe,"['睡眠', '6月', '作息', '安全']",普通话+动作
exp_p560,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,99,92,86,safe,"['卫生', '洗手', '预防', '感染']",普通话
exp_p561,2岁以内尽量避免屏幕时间，优先用亲子阅读、户外探索和游戏促进专注与社交发展,育儿,知识启蒙,96,91,94,safe,"['发育', '互动', '习惯', '1月']",普通话+动作
exp_p562,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,100,92,93,safe,"['卫生', '洗手', '预防', '感染']",普通话
exp_p563,3个月左右添加辅食时先从含铁米粉/肉泥等富铁食物开始，每次只加一种新食物并观察2-3天再更换,育儿,饮食健康,93,89,90,safe,"['喂养', '3月', '辅食', '营养']",普通话+动作
exp_p564,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,94,82,98,safe,"['腹泻', '补液', '脱水', '就医']",川渝
exp_p565,孩子发热先用体温计测量，重点保证补液和休息；不建议酒精擦浴。若精神差、持续高热或伴抽搐、呼吸困难应及时就医,育儿,病护应对,100,89,94,safe,"['发热护理', '就医', '安全用药', '10月']",普通话
exp_p566,按免疫规划按时接种疫苗可显著降低多种传染病风险；接种后局部红肿或低热多为常见反应，出现高热、持续哭闹或过敏表现应就医,育儿,疫苗保健,98,86,89,safe,"['疫苗', '观察', '不良反应', '就医']",普通话
exp_p567,孩子发热先用体温计测量，重点保证补液和休息；不建议酒精擦浴。若精神差、持续高热或伴抽搐、呼吸困难应及时就医,育儿,病护应对,95,90,94,safe,"['发热护理', '就医', '安全用药', '48月']",普通话
exp_p568,宝宝睡前固定流程（洗澡-抚触-讲故事-关灯）更容易建立睡眠联想，夜醒时先轻拍安抚再观察是否真的饥饿,育儿,睡眠问题,94,95,90,safe,"['睡眠', '60月', '作息', '安全']",普通话+动作
exp_p569,6个月左右添加辅食时先从含铁米粉/肉泥等富铁食物开始，每次只加一种新食物并观察2-3天再更换,育儿,饮食健康,93,92,89,safe,"['喂养', '0月', '辅食', '营养']",普通话
exp_p570,2岁以内尽量避免屏幕时间，优先用亲子阅读、户外探索和游戏促进专注与社交发展,育儿,知识启蒙,93,84,93,safe,"['发育', '互动', '习惯', '6月']",普通话+动作
exp_p571,2岁以内尽量避免屏幕时间，优先用亲子阅读、户外探索和游戏促进专注与社交发展,育儿,行为培养,92,83,91,safe,"['发育', '互动', '习惯', '0月']",川渝
exp_p572,孩子发热先用体温计测量，重点保证补液和休息；不建议酒精擦浴。若精神差、持续高热或伴抽搐、呼吸困难应及时就医,育儿,病护应对,100,91,94,safe,"['发热护理', '就医', '安全用药', '18月']",普通话
exp_p573,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,99,87,88,safe,"['卫生', '洗手', '预防', '感染']",普通话
exp_p574,鸡蛋、花生等过敏高风险食物可在可安全进食固体后少量引入并观察，但要避免整颗坚果等噎食风险,育儿,饮食健康,95,83,93,safe,"['过敏', '辅食', '观察', '就医']",普通话
exp_p575,添加辅食时若出现明显皮疹、呕吐、喘鸣等疑似过敏反应应停止该食物并就医评估，后续在医生指导下再尝试,育儿,饮食健康,93,79,93,safe,"['过敏', '辅食', '观察', '就医']",普通话
exp_p576,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,96,88,92,safe,"['腹泻', '补液', '脱水', '就医']",普通话
exp_p577,孩子腹泻时最重要的是预防脱水，可按说明使用口服补液盐（ORS），继续母乳/配方奶喂养；出现少尿、嗜睡、血便应就医评估,育儿,病护应对,94,79,95,safe,"['腹泻', '补液', '脱水', '就医']",普通话
exp_p578,孩子发热先用体温计测量，重点保证补液和休息；不建议酒精擦浴。若精神差、持续高热或伴抽搐、呼吸困难应及时就医,育儿,病护应对,96,90,95,safe,"['发热护理', '就医', '安全用药', '60月']",普通话
exp_p579,婴儿安全睡眠建议仰卧、硬床垫、床内不放枕头被褥和毛绒玩具，可降低窒息风险,育儿,睡眠问题,98,87,98,safe,"['睡眠', '1月', '作息', '安全']",川渝
exp_p580,孩子发热先用体温计测量，重点保证补液和休息；不建议酒精擦浴。若精神差、持续高热或伴抽搐、呼吸困难应及时就医,育儿,病护应对,100,90,98,safe,"['发热护理', '就医', '安全用药', '1月']",川渝
exp_p581,孩子发脾气时先保证安全并共情情绪，待平静后再讨论规则与替代行为，能减少升级为对抗,育儿,行为培养,97,93,95,safe,"['发育', '互动', '习惯', '6月']",川渝
exp_p582,白天小睡不足或过度刺激都会让夜间更难入睡，适当减少睡前屏幕和剧烈活动,育儿,睡眠问题,99,88,93,safe,"['睡眠', '2月', '作息', '安全']",普通话
exp_p583,12个月左右添加辅食时先从含铁米粉/肉泥等富铁食物开始，每次只加一种新食物并观察2-3天再更换,育儿,饮食健康,98,87,90,safe,"['喂养', '12月', '辅食', '营养']",川渝
exp_p584,洗澡或靠近水域时大人必须全程看护，哪怕水深很浅也可能发生溺水风险,育儿,安全防护,97,84,92,safe,"['安全', '防误食', '防溺水', '急救']",川渝
exp_p585,孩子发脾气时先保证安全并共情情绪，待平静后再讨论规则与替代行为，能减少升级为对抗,育儿,行为培养,96,94,95,safe,"['发育', '互动', '习惯', '2月']",川渝
exp_p586,退热药需按体重和说明书/医嘱使用，避免同时使用多种含同成分感冒药，以免重复用药,育儿,病护应对,100,89,89,safe,"['发热护理', '就医', '安全用药', '0月']",普通话+动作
exp_p587,婴儿安全睡眠建议仰卧、硬床垫、床内不放枕头被褥和毛绒玩具，可降低窒息风险,育儿,睡眠问题,95,94,95,safe,"['睡眠', '48月', '作息', '安全']",川渝
exp_p588,儿童咳嗽首先关注呼吸情况，保持室内通风和适宜湿度，避免二手烟；若喘憋、呼吸急促或持续>2周应就医评估,育儿,病护应对,96,88,96,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话
exp_p589,添加辅食时若出现明显皮疹、呕吐、喘鸣等疑似过敏反应应停止该食物并就医评估，后续在医生指导下再尝试,育儿,饮食健康,99,81,95,safe,"['过敏', '辅食', '观察', '就医']",普通话
exp_p590,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,98,92,85,safe,"['卫生', '洗手', '预防', '感染']",普通话+动作
exp_p591,接种当天注意观察精神和进食，避免剧烈运动；若有既往严重过敏史需提前告知接种医生,育儿,疫苗保健,98,79,99,safe,"['疫苗', '观察', '不良反应', '就医']",普通话
exp_p592,接种当天注意观察精神和进食，避免剧烈运动；若有既往严重过敏史需提前告知接种医生,育儿,疫苗保健,96,86,95,safe,"['疫苗', '观察', '不良反应', '就医']",川渝
exp_p593,乘车必须使用符合身高体重的儿童安全座椅，且后向安装更能保护颈部，安全性明显高于抱着,育儿,安全防护,94,82,93,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p594,接种当天注意观察精神和进食，避免剧烈运动；若有既往严重过敏史需提前告知接种医生,育儿,疫苗保健,98,78,97,safe,"['疫苗', '观察', '不良反应', '就医']",普通话
exp_p595,2岁以下不建议自行使用止咳镇静类复方感冒药；必要用药应遵医嘱,育儿,病护应对,96,85,95,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话
exp_p596,按免疫规划按时接种疫苗可显著降低多种传染病风险；接种后局部红肿或低热多为常见反应，出现高热、持续哭闹或过敏表现应就医,育儿,疫苗保健,100,83,94,safe,"['疫苗', '观察', '不良反应', '就医']",普通话
exp_p597,2岁以内尽量避免屏幕时间，优先用亲子阅读、户外探索和游戏促进专注与社交发展,育儿,行为培养,95,92,88,safe,"['发育', '互动', '习惯', '60月']",普通话+动作
exp_p598,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,100,96,90,safe,"['卫生', '洗手', '预防', '感染']",普通话
exp_p599,1岁以内不建议添加盐和糖，避免形成重口味；蜂蜜也不建议给1岁以内婴儿食用以防肉毒风险,育儿,饮食健康,93,82,89,safe,"['喂养', '10月', '辅食', '营养']",川渝
exp_p600,退热药需按体重和说明书/医嘱使用，避免同时使用多种含同成分感冒药，以免重复用药,育儿,病护应对,100,84,92,safe,"['发热护理', '就医', '安全用药', '60月']",普通话
exp_p601,婴儿安全睡眠建议仰卧、硬床垫、床内不放枕头被褥和毛绒玩具，可降低窒息风险,育儿,睡眠问题,100,95,95,safe,"['睡眠', '8月', '作息', '安全']",普通话+动作
exp_p602,坚果、葡萄、香肠段等易噎食物要切碎或避免整颗给孩子吃，进食时保持坐姿并有人看护,育儿,饮食健康,91,86,98,safe,"['喂养', '0月', '辅食', '营养']",普通话
exp_p603,接种当天注意观察精神和进食，避免剧烈运动；若有既往严重过敏史需提前告知接种医生,育儿,疫苗保健,95,83,99,safe,"['疫苗', '观察', '不良反应', '就医']",川渝
exp_p604,婴儿安全睡眠建议仰卧、硬床垫、床内不放枕头被褥和毛绒玩具，可降低窒息风险,育儿,睡眠问题,97,87,88,safe,"['睡眠', '10月', '作息', '安全']",普通话
exp_p605,退热药需按体重和说明书/医嘱使用，避免同时使用多种含同成分感冒药，以免重复用药,育儿,病护应对,99,91,93,safe,"['发热护理', '就医', '安全用药', '48月']",普通话
exp_p606,1岁以内不建议添加盐和糖，避免形成重口味；蜂蜜也不建议给1岁以内婴儿食用以防肉毒风险,育儿,饮食健康,97,89,92,safe,"['喂养', '48月', '辅食', '营养']",普通话+动作
exp_p607,孩子腹泻时最重要的是预防脱水，可按说明使用口服补液盐（ORS），继续母乳/配方奶喂养；出现少尿、嗜睡、血便应就医评估,育儿,病护应对,96,90,94,safe,"['腹泻', '补液', '脱水', '就医']",川渝
exp_p608,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,94,82,88,safe,"['腹泻', '补液', '脱水', '就医']",普通话+动作
exp_p609,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,94,84,98,safe,"['腹泻', '补液', '脱水', '就医']",普通话
exp_p610,儿童咳嗽首先关注呼吸情况，保持室内通风和适宜湿度，避免二手烟；若喘憋、呼吸急促或持续>2周应就医评估,育儿,病护应对,93,80,90,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",川渝
exp_p611,退热药需按体重和说明书/医嘱使用，避免同时使用多种含同成分感冒药，以免重复用药,育儿,病护应对,97,83,91,safe,"['发热护理', '就医', '安全用药', '60月']",普通话+动作
exp_p612,添加辅食时若出现明显皮疹、呕吐、喘鸣等疑似过敏反应应停止该食物并就医评估，后续在医生指导下再尝试,育儿,饮食健康,100,87,94,safe,"['过敏', '辅食', '观察', '就医']",普通话+动作
exp_p613,宝宝睡前固定流程（洗澡-抚触-讲故事-关灯）更容易建立睡眠联想，夜醒时先轻拍安抚再观察是否真的饥饿,育儿,睡眠问题,98,92,93,safe,"['睡眠', '12月', '作息', '安全']",普通话
exp_p614,1岁以内不建议添加盐和糖，避免形成重口味；蜂蜜也不建议给1岁以内婴儿食用以防肉毒风险,育儿,饮食健康,92,92,99,safe,"['喂养', '2月', '辅食', '营养']",普通话
exp_p615,孩子发热先用体温计测量，重点保证补液和休息；不建议酒精擦浴。若精神差、持续高热或伴抽搐、呼吸困难应及时就医,育儿,病护应对,95,81,93,safe,"['发热护理', '就医', '安全用药', '5月']",普通话
exp_p616,坚果、葡萄、香肠段等易噎食物要切碎或避免整颗给孩子吃，进食时保持坐姿并有人看护,育儿,饮食健康,92,94,99,safe,"['喂养', '24月', '辅食', '营养']",川渝
exp_p617,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,98,93,91,safe,"['卫生', '洗手', '预防', '感染']",普通话+动作
exp_p618,添加辅食时若出现明显皮疹、呕吐、喘鸣等疑似过敏反应应停止该食物并就医评估，后续在医生指导下再尝试,育儿,饮食健康,94,80,96,safe,"['过敏', '辅食', '观察', '就医']",川渝
exp_p619,接种当天注意观察精神和进食，避免剧烈运动；若有既往严重过敏史需提前告知接种医生,育儿,疫苗保健,97,89,90,safe,"['疫苗', '观察', '不良反应', '就医']",普通话+动作
exp_p620,婴儿安全睡眠建议仰卧、硬床垫、床内不放枕头被褥和毛绒玩具，可降低窒息风险,育儿,睡眠问题,99,88,91,safe,"['睡眠', '18月', '作息', '安全']",普通话+动作
